#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.1999e+03 4.9994e-11 2.8350e-03 9.9716e-01 2.0546e-38 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 7.2304e-11 3.9788e-03 9.9602e-01 1.1616e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.5808e-10 6.8419e-03 9.9316e-01 5.4313e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 4.6484e-10 1.4202e-02 9.8580e-01 1.0061e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.4180e-09 3.0424e-02 9.6958e-01 1.2612e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 5.8069e-09 7.9897e-02 9.2010e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 2.9106e-08 2.3210e-01 7.6790e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.4076e-07 5.6874e-01 4.3126e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 4.5653e-07 8.6354e-01 1.3646e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.4769e-06 9.8052e-01 1.9479e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 5.5512e-06 9.9846e-01 1.5308e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 1.8264e-05 9.9984e-01 1.4321e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 5.1552e-05 9.9993e-01 1.6566e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.1207e-04 9.9988e-01 3.1174e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 2.0866e-04 9.9979e-01 7.8479e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 3.1375e-04 9.9969e-01 2.9438e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 4.1815e-04 9.9958e-01 1.3341e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.4378e-04 9.9946e-01 6.3525e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 7.1845e-04 9.9928e-01 3.2125e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 9.0606e-04 9.9909e-01 1.8704e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.2297e-03 9.9877e-01 1.0511e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.9343e-03 9.9807e-01 5.1285e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 2.9466e-03 9.9705e-01 2.5310e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.9954e-03 9.9600e-01 1.4345e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 5.1196e-03 9.9488e-01 8.4523e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 5.9565e-03 9.9404e-01 5.5526e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 5.4842e-03 9.9452e-01 4.9667e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 5.1549e-03 9.9485e-01 4.4478e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.4528e-03 9.9455e-01 3.0861e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 6.0168e-03 9.9398e-01 1.7859e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 7.3192e-03 9.9268e-01 8.5716e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 9.5920e-03 9.9041e-01 3.6190e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.1322e-02 9.8868e-01 1.8878e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.1000e-02 9.8900e-01 1.4761e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 9.5805e-03 9.9042e-01 1.5113e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 8.9136e-03 9.9109e-01 1.3861e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 8.0438e-03 9.9196e-01 1.2555e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 7.3555e-03 9.9264e-01 1.0688e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 6.6609e-03 9.9334e-01 9.7435e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 5.9903e-03 9.9401e-01 8.9953e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 4.9611e-03 9.9504e-01 9.0647e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 5.2243e-03 9.9478e-01 5.1658e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 4.4804e-03 9.9552e-01 4.3255e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 4.4047e-03 9.9560e-01 2.4660e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.8100e-03 9.9619e-01 1.1335e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.6329e-03 9.9837e-01 1.4705e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0045e-03 9.9900e-01 1.2417e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.9725e-04 9.9950e-01 1.9577e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 7.3536e-04 9.9926e-01 4.8107e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 9.5975e-04 9.9904e-01 1.5134e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 8.9672e-04 9.9910e-01 8.1975e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0131e-03 9.9899e-01 3.2865e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.1436e-03 9.9886e-01 1.6642e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.4701e-03 9.9853e-01 7.1082e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.2299e-03 9.9877e-01 6.5489e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 8.3331e-04 9.9917e-01 8.7042e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 7.4220e-04 9.9926e-01 6.7914e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.8848e-04 9.9951e-01 9.9653e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 3.2004e-04 9.9968e-01 1.5115e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.0869e-04 9.9979e-01 2.3342e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.9836e-04 9.9980e-01 1.7433e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.4257e-04 9.9986e-01 2.2494e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.0540e-04 9.9989e-01 2.7579e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 5.8962e-05 9.9994e-01 5.8135e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.1189e-05 9.9997e-01 1.3742e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 3.2512e-05 9.9997e-01 8.6569e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.4611e-05 9.9998e-01 1.0193e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.7993e-05 9.9998e-01 1.2900e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.8774e-05 9.9997e-01 3.5357e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 2.9149e-05 9.9997e-01 2.3766e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 2.9522e-05 9.9997e-01 1.6028e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.7533e-05 9.9997e-01 1.2738e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 5.1014e-05 9.9995e-01 2.6864e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 4.9437e-05 9.9995e-01 2.0018e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 6.3521e-06 9.9999e-01 7.7215e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.1672e-05 9.9998e-01 5.0148e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.0823e-05 9.9998e-01 3.9251e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.6894e-05 9.9998e-01 4.3415e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.7458e-05 9.9998e-01 3.0665e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.3503e-05 9.9999e-01 3.8988e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.1155e-05 9.9998e-01 1.2962e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 6.2148e-05 9.9994e-01 1.4485e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 8.3608e-05 9.9992e-01 7.7713e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 7.3310e-05 9.9993e-01 9.7011e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 7.4578e-05 9.9993e-01 9.3108e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 6.6989e-05 9.9993e-01 1.1357e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.7546e-05 9.9997e-01 2.6984e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 31.3388
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 4.2899e-19 2.2746e-08 1.0000e+00 1.3224e-18 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 1.2636e-14 6.4380e-06 9.9999e-01 1.3093e-23 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 1.7342e-14 8.1483e-06 9.9999e-01 4.0029e-24 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 2.1191e-14 9.4486e-06 9.9999e-01 1.9060e-24 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 2.4926e-14 1.0651e-05 9.9999e-01 1.0429e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 2.7992e-14 1.1597e-05 9.9999e-01 6.8141e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 3.1145e-14 1.2544e-05 9.9999e-01 4.5868e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 3.3572e-14 1.3264e-05 9.9999e-01 3.4398e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 3.7662e-14 1.4372e-05 9.9999e-01 2.3753e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 4.5060e-14 1.6073e-05 9.9998e-01 1.5993e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 5.4728e-14 1.8096e-05 9.9998e-01 1.0807e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 6.5709e-14 2.0321e-05 9.9998e-01 7.0114e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 7.4262e-14 2.2047e-05 9.9998e-01 4.9697e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 8.5110e-14 2.4255e-05 9.9998e-01 3.1700e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 9.5007e-14 2.6330e-05 9.9997e-01 2.0498e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 1.0182e-13 2.7989e-05 9.9997e-01 1.3627e-26 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 1.1413e-13 3.0594e-05 9.9997e-01 8.1843e-27 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 1.2932e-13 3.3731e-05 9.9997e-01 4.6580e-27 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 1.5777e-13 3.9105e-05 9.9996e-01 2.1035e-27 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 1.9581e-13 4.6017e-05 9.9995e-01 8.5376e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 2.6333e-13 5.7496e-05 9.9994e-01 2.4689e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 3.9839e-13 7.8505e-05 9.9992e-01 4.2506e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 6.7111e-13 1.1631e-04 9.9988e-01 4.4081e-30 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 1.2864e-12 1.9045e-04 9.9981e-01 2.3587e-31 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 2.1061e-12 2.8840e-04 9.9971e-01 1.2684e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 3.9719e-12 4.6582e-04 9.9953e-01 6.6238e-34 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 1.5591e-11 1.1364e-03 9.9886e-01 1.0541e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 8.0707e-11 3.4020e-03 9.9660e-01 4.2974e-38 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 1.2143e-10 5.2308e-03 9.9477e-01 6.8897e-40 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.8571e-10 7.6090e-03 9.9239e-01 3.1623e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 4.3826e-10 1.3768e-02 9.8623e-01 1.0706e-42 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.2302e-09 2.7755e-02 9.7224e-01 2.1019e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 4.1858e-09 6.4111e-02 9.3589e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.7632e-08 1.6921e-01 8.3079e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 8.8678e-08 4.5062e-01 5.4938e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 2.9177e-07 7.6553e-01 2.3447e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 8.6880e-07 9.5032e-01 4.9676e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 3.1576e-06 9.9548e-01 4.5183e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 9.5505e-06 9.9948e-01 5.1325e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.9454e-05 9.9992e-01 5.3670e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 7.1777e-05 9.9992e-01 8.1198e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 1.5689e-04 9.9984e-01 1.4927e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 2.8343e-04 9.9972e-01 4.0041e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 4.3957e-04 9.9956e-01 1.4211e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.9170e-04 9.9941e-01 6.3445e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 7.5289e-04 9.9925e-01 3.1632e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 9.7802e-04 9.9902e-01 1.6559e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 1.2808e-03 9.9872e-01 8.9527e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.6787e-03 9.9832e-01 5.3790e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 2.6510e-03 9.9735e-01 2.5887e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 4.0274e-03 9.9597e-01 1.2737e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 5.5398e-03 9.9446e-01 6.9548e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 7.3189e-03 9.9268e-01 3.8148e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 8.2370e-03 9.9176e-01 2.6727e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.4696e-03 9.9253e-01 2.4766e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 7.3845e-03 9.9262e-01 2.0021e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 7.5749e-03 9.9243e-01 1.4796e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 8.4698e-03 9.9153e-01 8.3252e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.0781e-02 9.8922e-01 3.6258e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.2834e-02 9.8717e-01 1.8658e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.5379e-02 9.8462e-01 9.4320e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.4733e-02 9.8527e-01 7.6266e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.3256e-02 9.8674e-01 7.3412e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.2636e-02 9.8736e-01 6.4265e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.1193e-02 9.8881e-01 6.0645e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 9.5100e-03 9.9049e-01 6.0063e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 8.1685e-03 9.9183e-01 6.1021e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 7.2222e-03 9.9278e-01 5.8372e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 6.6688e-03 9.9333e-01 4.7404e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 5.9525e-03 9.9405e-01 3.7611e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 5.8440e-03 9.9416e-01 2.4098e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 5.1767e-03 9.9482e-01 1.6915e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.8719e-03 9.9613e-01 1.0370e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.3409e-03 9.9766e-01 6.8674e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.4710e-03 9.9853e-01 5.5645e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.1882e-03 9.9881e-01 3.3667e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 8.2186e-04 9.9918e-01 3.6541e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.2178e-03 9.9878e-01 8.9545e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.7031e-03 9.9830e-01 2.1904e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.3217e-03 9.9768e-01 6.0223e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 2.1501e-03 9.9785e-01 4.5049e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.4157e-03 9.9858e-01 7.2291e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0316e-03 9.9897e-01 8.7392e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 7.7041e-04 9.9923e-01 9.5827e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.4355e-04 9.9906e-01 4.0035e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 5.9237e-04 9.9941e-01 6.4557e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 4.0553e-04 9.9959e-01 8.9988e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 3.5434e-04 9.9965e-01 7.8696e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.3124e-04 9.9977e-01 1.2216e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.8874e-04 9.9981e-01 1.2314e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.2541e-04 9.9987e-01 1.8575e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 8.5995e-05 9.9991e-01 2.6353e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 6.7131e-05 9.9993e-01 2.9135e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 6.2413e-05 9.9994e-01 2.2966e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 4.0562e-05 9.9996e-01 3.6314e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.7924e-05 9.9996e-01 2.8402e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 3.4840e-05 9.9997e-01 2.3002e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 3.0395e-05 9.9997e-01 2.0676e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 3.2631e-05 9.9997e-01 1.2453e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 3.2951e-05 9.9997e-01 8.4818e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.3816e-05 9.9994e-01 1.6425e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 6.5520e-05 9.9993e-01 1.0942e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 3.7558e-05 9.9996e-01 2.2806e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 2.9323e-05 9.9997e-01 2.6323e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.9611e-05 9.9997e-01 1.8710e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 2.5775e-05 9.9997e-01 1.8050e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.2925e-05 9.9997e-01 8.4534e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 3.5010e-05 9.9997e-01 5.7955e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 3.3969e-05 9.9997e-01 4.8833e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 3.5716e-05 9.9996e-01 4.0029e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 4.6802e-05 9.9995e-01 2.2610e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 5.9122e-05 9.9994e-01 1.3899e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 8.0863e-05 9.9992e-01 7.5100e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
