#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
1.875e+04 1.000000e+00 1.154236e-26 7.705330e-113 1.069793e-252 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 6.469358e-26 3.802906e-110 5.147506e-247 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 6.608959e-27 7.184547e-114 5.419686e-255 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 9.498769e-27 2.517126e-113 7.340816e-254 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 3.079796e-26 1.649520e-111 4.803710e-250 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 6.968259e-28 1.586526e-117 8.190000e-263 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 1.537653e-29 3.705191e-123 1.912337e-274 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 1.469565e-29 2.941144e-123 1.115389e-274 0.000000e+00 0.000000e+00
2.275e+04 1.000000e+00 4.418974e-29 9.327801e-122 1.115958e-271 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 7.023733e-30 3.855870e-124 2.470077e-276 0.000000e+00 0.000000e+00
2.375e+04 1.000000e+00 7.024485e-30 3.856696e-124 2.470871e-276 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 7.025182e-30 3.857461e-124 2.471607e-276 0.000000e+00 0.000000e+00
2.475e+04 1.000000e+00 7.025845e-30 3.858189e-124 2.472306e-276 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 7.026493e-30 3.858901e-124 2.472991e-276 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 7.027146e-30 3.859619e-124 2.473680e-276 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 7.027823e-30 3.860363e-124 2.474396e-276 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 4.612996e-28 1.925626e-118 5.941242e-265 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 1.653890e-27 1.460429e-116 4.489066e-261 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 1.593496e-27 1.203048e-116 2.848523e-261 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 1.453953e-28 4.619087e-120 3.136714e-268 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 2.128163e-27 4.991721e-116 7.673617e-260 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 7.053209e-28 1.591148e-117 7.988445e-263 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 6.227333e-27 1.227863e-114 3.986626e-257 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 6.812853e-28 1.308095e-117 5.004946e-263 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 4.965397e-28 2.671738e-118 1.243632e-264 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 7.041636e-30 3.875551e-124 2.489014e-276 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 2.112068e-29 1.816076e-122 7.697745e-273 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 5.664283e-29 3.180859e-121 1.915232e-270 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 7.052269e-30 3.887265e-124 2.500306e-276 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 7.057205e-30 3.892709e-124 2.505560e-276 0.000000e+00 0.000000e+00
3.375e+04 1.000000e+00 7.063065e-30 3.899175e-124 2.511806e-276 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 7.070023e-30 3.906862e-124 2.519237e-276 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 7.078288e-30 3.916002e-124 2.528083e-276 0.000000e+00 0.000000e+00
3.525e+04 1.000000e+00 7.088107e-30 3.926874e-124 2.538619e-276 0.000000e+00 0.000000e+00
3.575e+04 1.000000e+00 7.099772e-30 3.939809e-124 2.551172e-276 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 7.113636e-30 3.955212e-124 2.566147e-276 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 7.130111e-30 3.973553e-124 2.584017e-276 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 7.149682e-30 3.995397e-124 2.605355e-276 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 7.172950e-30 4.021444e-124 2.630874e-276 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 7.200599e-30 4.052506e-124 2.661414e-276 0.000000e+00 0.000000e+00
3.875e+04 1.000000e+00 7.233466e-30 4.089586e-124 2.698026e-276 0.000000e+00 0.000000e+00
3.925e+04 1.000000e+00 7.272525e-30 4.133870e-124 2.741967e-276 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 7.318946e-30 4.186812e-124 2.794810e-276 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 7.374117e-30 4.250172e-124 2.858491e-276 0.000000e+00 0.000000e+00
#TIME: 213.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 1.000000e+00 4.511210e-09 3.052261e-47 1.480912e-112 2.396925e-207 0.000000e+00
7.500e+02 1.000000e+00 2.879294e-09 4.435780e-48 1.994689e-114 1.127071e-210 0.000000e+00
1.250e+03 1.000000e+00 1.151916e-09 1.274261e-49 9.199585e-118 1.639580e-216 0.000000e+00
1.750e+03 1.000000e+00 6.551492e-11 1.424748e-53 1.074773e-125 8.255253e-230 0.000000e+00
2.250e+03 1.000000e+00 8.965856e-13 2.036239e-59 2.282578e-137 2.565787e-249 0.000000e+00
2.750e+03 1.000000e+00 8.581769e-14 8.305309e-63 2.628244e-144 4.366974e-261 0.000000e+00
3.250e+03 1.000000e+00 1.425230e-15 2.933443e-69 5.916380e-158 1.133662e-284 0.000000e+00
3.750e+03 1.000000e+00 1.928642e-18 5.781832e-80 7.863560e-181 0.000000e+00 0.000000e+00
4.250e+03 1.000000e+00 6.725303e-21 3.212659e-89 1.136585e-200 0.000000e+00 0.000000e+00
4.750e+03 1.000000e+00 6.246370e-22 3.621710e-93 3.530662e-209 0.000000e+00 0.000000e+00
5.250e+03 1.000000e+00 1.146196e-22 5.196895e-96 2.522826e-215 0.000000e+00 0.000000e+00
5.750e+03 1.000000e+00 3.782441e-23 6.813933e-98 2.071587e-219 0.000000e+00 0.000000e+00
6.250e+03 1.000000e+00 9.455702e-24 3.136301e-100 1.801873e-224 0.000000e+00 0.000000e+00
6.750e+03 1.000000e+00 3.666647e-24 7.547611e-102 5.437456e-228 0.000000e+00 0.000000e+00
7.250e+03 1.000000e+00 8.080702e-25 2.161522e-104 1.710241e-233 0.000000e+00 0.000000e+00
7.750e+03 1.000000e+00 1.776265e-25 6.096692e-107 5.185045e-239 0.000000e+00 0.000000e+00
8.250e+03 1.000000e+00 6.078959e-26 9.120082e-109 5.624832e-243 0.000000e+00 0.000000e+00
8.750e+03 1.000000e+00 1.034745e-26 9.675213e-112 2.073098e-249 0.000000e+00 0.000000e+00
9.250e+03 1.000000e+00 2.369842e-27 3.156752e-114 8.529986e-255 0.000000e+00 0.000000e+00
9.750e+03 1.000000e+00 7.635255e-28 3.859808e-116 6.117859e-259 0.000000e+00 0.000000e+00
1.025e+04 1.000000e+00 1.585115e-28 9.269899e-119 1.366655e-264 0.000000e+00 0.000000e+00
1.075e+04 1.000000e+00 5.135409e-29 9.743386e-121 6.250373e-269 0.000000e+00 0.000000e+00
1.125e+04 1.000000e+00 2.210847e-29 5.848426e-122 1.954779e-271 0.000000e+00 0.000000e+00
1.175e+04 1.000000e+00 1.820287e-29 2.568982e-122 3.136459e-272 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 5.792482e-30 2.622501e-124 1.385481e-276 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 5.845810e-30 2.671011e-124 1.424100e-276 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 5.891537e-30 2.712962e-124 1.457782e-276 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 1.388219e-28 1.053112e-119 3.801625e-267 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 1.345875e-28 6.918130e-120 1.237721e-267 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 5.631856e-29 3.329179e-121 2.217863e-270 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 6.970853e-30 3.798029e-124 2.414707e-276 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 6.979616e-30 3.807584e-124 2.423825e-276 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 1.772527e-28 3.797819e-119 7.744086e-266 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 1.380221e-28 3.856831e-120 2.155306e-268 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 1.475000e-27 2.657212e-116 3.431646e-260 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 2.138917e-28 3.355029e-119 3.237490e-266 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 6.325476e-28 9.779855e-118 2.660957e-263 0.000000e+00 0.000000e+00
1.875e+04 1.000000e+00 1.422816e-26 1.632040e-112 5.202761e-252 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 2.478427e-27 2.666482e-115 6.222215e-258 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 1.392362e-27 1.263089e-116 4.745716e-261 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 5.177909e-27 1.791270e-114 1.958364e-256 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 5.404497e-26 1.388140e-110 4.662641e-248 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 1.729670e-26 1.304362e-112 1.598473e-252 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 4.399616e-29 9.138813e-122 1.064985e-271 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 1.410216e-29 2.385839e-123 6.846978e-275 0.000000e+00 0.000000e+00
2.275e+04 1.000000e+00 7.022974e-30 3.855037e-124 2.469277e-276 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 4.865156e-29 1.518831e-121 3.477308e-271 0.000000e+00 0.000000e+00
2.375e+04 1.000000e+00 7.024543e-30 3.856760e-124 2.470933e-276 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 7.025237e-30 3.857522e-124 2.471665e-276 0.000000e+00 0.000000e+00
2.475e+04 1.000000e+00 7.025898e-30 3.858248e-124 2.472363e-276 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 7.026546e-30 3.858959e-124 2.473047e-276 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 7.027200e-30 3.859678e-124 2.473737e-276 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 7.027880e-30 3.860425e-124 2.474456e-276 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 7.028607e-30 3.861223e-124 2.475223e-276 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 7.029401e-30 3.862096e-124 2.476063e-276 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 2.210347e-26 8.773913e-113 2.609334e-253 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 1.722507e-27 1.760844e-116 6.871978e-261 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 1.826070e-27 2.330656e-116 1.309978e-260 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 7.352023e-28 1.955913e-117 1.289773e-262 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 6.038360e-28 7.240651e-118 1.274528e-263 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 6.178458e-27 1.139516e-114 3.287247e-257 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 5.347621e-29 2.408502e-121 1.008724e-270 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 4.455920e-29 9.544313e-122 1.165063e-271 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 1.467784e-29 2.876712e-123 1.050108e-274 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 7.048422e-30 3.883025e-124 2.496217e-276 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 7.052641e-30 3.887675e-124 2.500702e-276 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 7.057647e-30 3.893196e-124 2.506031e-276 0.000000e+00 0.000000e+00
3.375e+04 1.000000e+00 7.063589e-30 3.899755e-124 2.512366e-276 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 7.070646e-30 3.907550e-124 2.519903e-276 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 7.079028e-30 3.916821e-124 2.528876e-276 0.000000e+00 0.000000e+00
3.525e+04 1.000000e+00 7.088987e-30 3.927849e-124 2.539564e-276 0.000000e+00 0.000000e+00
3.575e+04 1.000000e+00 7.100817e-30 3.940969e-124 2.552299e-276 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 7.114878e-30 3.956593e-124 2.567491e-276 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 7.131586e-30 3.975198e-124 2.585622e-276 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 7.151436e-30 3.997357e-124 2.607272e-276 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 7.175034e-30 4.023781e-124 2.633168e-276 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 7.203076e-30 4.055294e-124 2.664162e-276 0.000000e+00 0.000000e+00
3.875e+04 1.000000e+00 7.236410e-30 4.092916e-124 2.701321e-276 0.000000e+00 0.000000e+00
3.925e+04 1.000000e+00 7.276024e-30 4.137849e-124 2.745927e-276 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 7.323104e-30 4.191571e-124 2.799576e-276 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 7.379060e-30 4.255871e-124 2.864242e-276 0.000000e+00 0.000000e+00
#TIME: 214.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 1.000000e+00 5.878573e-09 8.689627e-47 1.445472e-111 1.308644e-205 0.000000e+00
7.500e+02 1.000000e+00 2.704274e-09 3.406755e-48 1.110173e-114 3.986776e-211 0.000000e+00
1.250e+03 1.000000e+00 1.052971e-09 8.907228e-50 4.208690e-118 4.145475e-217 0.000000e+00
1.750e+03 1.000000e+00 5.058677e-11 5.934044e-54 1.765951e-126 3.809144e-231 0.000000e+00
2.250e+03 1.000000e+00 8.609355e-13 1.738564e-59 1.620470e-137 1.408112e-249 0.000000e+00
2.750e+03 1.000000e+00 6.671176e-14 3.243252e-63 3.522724e-145 1.328082e-262 0.000000e+00
3.250e+03 1.000000e+00 1.386079e-15 2.609437e-69 4.563030e-158 7.152378e-285 0.000000e+00
3.750e+03 1.000000e+00 1.145158e-18 8.010121e-81 1.125131e-182 0.000000e+00 0.000000e+00
4.250e+03 1.000000e+00 5.464873e-21 1.450841e-89 2.047729e-201 0.000000e+00 0.000000e+00
4.750e+03 1.000000e+00 6.398929e-22 3.917791e-93 4.141178e-209 0.000000e+00 0.000000e+00
5.250e+03 1.000000e+00 2.232314e-22 6.340046e-95 5.344054e-213 0.000000e+00 0.000000e+00
5.750e+03 1.000000e+00 3.401947e-23 4.511130e-98 8.475637e-220 0.000000e+00 0.000000e+00
6.250e+03 1.000000e+00 1.382803e-23 1.297640e-99 3.752092e-223 0.000000e+00 0.000000e+00
6.750e+03 1.000000e+00 3.802136e-24 8.547684e-102 7.036754e-228 0.000000e+00 0.000000e+00
7.250e+03 1.000000e+00 4.930830e-25 3.295766e-105 2.989084e-235 0.000000e+00 0.000000e+00
7.750e+03 1.000000e+00 1.550743e-25 3.607582e-107 1.667241e-239 0.000000e+00 0.000000e+00
8.250e+03 1.000000e+00 7.565693e-26 2.047955e-108 3.151493e-242 0.000000e+00 0.000000e+00
8.750e+03 1.000000e+00 6.196116e-27 1.368313e-112 3.073792e-251 0.000000e+00 0.000000e+00
9.250e+03 1.000000e+00 5.493109e-28 1.217507e-116 5.490978e-260 0.000000e+00 0.000000e+00
9.750e+03 1.000000e+00 1.999578e-28 2.702960e-118 1.562874e-263 0.000000e+00 0.000000e+00
1.025e+04 1.000000e+00 1.723159e-28 1.340420e-118 3.134983e-264 0.000000e+00 0.000000e+00
1.075e+04 1.000000e+00 1.436258e-29 7.067198e-123 1.474484e-273 0.000000e+00 0.000000e+00
1.125e+04 1.000000e+00 1.602421e-29 8.600412e-123 1.918977e-273 0.000000e+00 0.000000e+00
1.175e+04 1.000000e+00 5.735885e-30 2.571505e-124 1.345265e-276 0.000000e+00 0.000000e+00
1.225e+04 1.000000e+00 5.797127e-30 2.626710e-124 1.388818e-276 0.000000e+00 0.000000e+00
1.275e+04 1.000000e+00 5.849799e-30 2.674658e-124 1.427018e-276 0.000000e+00 0.000000e+00
1.325e+04 1.000000e+00 5.894952e-30 2.716108e-124 1.460318e-276 0.000000e+00 0.000000e+00
1.375e+04 1.000000e+00 1.835002e-29 9.755034e-123 1.899399e-273 0.000000e+00 0.000000e+00
1.425e+04 1.000000e+00 2.118321e-29 1.977186e-122 9.747505e-273 0.000000e+00 0.000000e+00
1.475e+04 1.000000e+00 6.961385e-30 3.787719e-124 2.404881e-276 0.000000e+00 0.000000e+00
1.525e+04 1.000000e+00 6.519136e-30 4.220372e-124 3.929464e-276 0.000000e+00 0.000000e+00
1.575e+04 1.000000e+00 6.980265e-30 3.808292e-124 2.424501e-276 0.000000e+00 0.000000e+00
1.625e+04 1.000000e+00 2.036190e-29 1.578587e-122 5.690207e-273 0.000000e+00 0.000000e+00
1.675e+04 1.000000e+00 6.993710e-30 3.822976e-124 2.438537e-276 0.000000e+00 0.000000e+00
1.725e+04 1.000000e+00 1.939090e-28 2.045025e-119 1.022076e-266 0.000000e+00 0.000000e+00
1.775e+04 1.000000e+00 5.757156e-28 1.755099e-117 1.849145e-262 0.000000e+00 0.000000e+00
1.825e+04 1.000000e+00 5.284552e-28 4.945968e-118 6.149133e-264 0.000000e+00 0.000000e+00
1.875e+04 1.000000e+00 5.269673e-27 2.675343e-114 5.908420e-256 0.000000e+00 0.000000e+00
1.925e+04 1.000000e+00 2.238543e-27 1.727047e-115 2.362657e-258 0.000000e+00 0.000000e+00
1.975e+04 1.000000e+00 1.045402e-26 3.841263e-113 1.900459e-253 0.000000e+00 0.000000e+00
2.025e+04 1.000000e+00 2.105579e-27 5.169726e-116 8.738622e-260 0.000000e+00 0.000000e+00
2.075e+04 1.000000e+00 5.105504e-26 1.073472e-110 2.604705e-248 0.000000e+00 0.000000e+00
2.125e+04 1.000000e+00 4.486156e-27 3.839682e-115 3.477474e-258 0.000000e+00 0.000000e+00
2.175e+04 1.000000e+00 1.691030e-28 1.008717e-119 1.953918e-267 0.000000e+00 0.000000e+00
2.225e+04 1.000000e+00 7.022130e-30 3.854111e-124 2.468387e-276 0.000000e+00 0.000000e+00
2.275e+04 1.000000e+00 7.023044e-30 3.855114e-124 2.469351e-276 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 7.023860e-30 3.856010e-124 2.470212e-276 0.000000e+00 0.000000e+00
2.375e+04 1.000000e+00 7.024602e-30 3.856824e-124 2.470994e-276 0.000000e+00 0.000000e+00
2.425e+04 1.000000e+00 7.025292e-30 3.857582e-124 2.471723e-276 0.000000e+00 0.000000e+00
2.475e+04 1.000000e+00 7.025951e-30 3.858306e-124 2.472418e-276 0.000000e+00 0.000000e+00
2.525e+04 1.000000e+00 7.026599e-30 3.859017e-124 2.473102e-276 0.000000e+00 0.000000e+00
2.575e+04 1.000000e+00 7.027254e-30 3.859737e-124 2.473795e-276 0.000000e+00 0.000000e+00
2.625e+04 1.000000e+00 7.027937e-30 3.860488e-124 2.474516e-276 0.000000e+00 0.000000e+00
2.675e+04 1.000000e+00 7.028669e-30 3.861291e-124 2.475289e-276 0.000000e+00 0.000000e+00
2.725e+04 1.000000e+00 6.008438e-28 7.296601e-118 1.320926e-263 0.000000e+00 0.000000e+00
2.775e+04 1.000000e+00 4.753530e-28 2.226488e-118 8.302858e-265 0.000000e+00 0.000000e+00
2.825e+04 1.000000e+00 2.141309e-27 5.207483e-116 8.520304e-260 0.000000e+00 0.000000e+00
2.875e+04 1.000000e+00 1.760323e-28 1.211882e-119 2.964609e-267 0.000000e+00 0.000000e+00
2.925e+04 1.000000e+00 7.219952e-27 2.568034e-114 2.212475e-256 0.000000e+00 0.000000e+00
2.975e+04 1.000000e+00 1.934289e-28 1.933694e-119 8.761795e-267 0.000000e+00 0.000000e+00
3.025e+04 1.000000e+00 5.252857e-27 5.216668e-115 5.438698e-258 0.000000e+00 0.000000e+00
3.075e+04 1.000000e+00 1.943877e-29 1.198657e-122 2.930329e-273 0.000000e+00 0.000000e+00
3.125e+04 1.000000e+00 7.042085e-30 3.876046e-124 2.489490e-276 0.000000e+00 0.000000e+00
3.175e+04 1.000000e+00 7.045131e-30 3.879400e-124 2.492722e-276 0.000000e+00 0.000000e+00
3.225e+04 1.000000e+00 1.480553e-29 2.999119e-123 1.155842e-274 0.000000e+00 0.000000e+00
3.275e+04 1.000000e+00 7.053017e-30 3.888089e-124 2.501102e-276 0.000000e+00 0.000000e+00
3.325e+04 1.000000e+00 7.058093e-30 3.893688e-124 2.506506e-276 0.000000e+00 0.000000e+00
3.375e+04 1.000000e+00 7.064119e-30 3.900339e-124 2.512931e-276 0.000000e+00 0.000000e+00
3.425e+04 1.000000e+00 7.071275e-30 3.908245e-124 2.520576e-276 0.000000e+00 0.000000e+00
3.475e+04 1.000000e+00 7.079776e-30 3.917648e-124 2.529677e-276 0.000000e+00 0.000000e+00
3.525e+04 1.000000e+00 7.089875e-30 3.928833e-124 2.540518e-276 0.000000e+00 0.000000e+00
3.575e+04 1.000000e+00 7.101871e-30 3.942140e-124 2.553437e-276 0.000000e+00 0.000000e+00
3.625e+04 1.000000e+00 7.116131e-30 3.957987e-124 2.568849e-276 0.000000e+00 0.000000e+00
3.675e+04 1.000000e+00 7.133076e-30 3.976858e-124 2.587243e-276 0.000000e+00 0.000000e+00
3.725e+04 1.000000e+00 7.153206e-30 3.999336e-124 2.609209e-276 0.000000e+00 0.000000e+00
3.775e+04 1.000000e+00 7.177138e-30 4.026141e-124 2.635485e-276 0.000000e+00 0.000000e+00
3.825e+04 1.000000e+00 7.205576e-30 4.058110e-124 2.666937e-276 0.000000e+00 0.000000e+00
3.875e+04 1.000000e+00 7.239382e-30 4.096278e-124 2.704650e-276 0.000000e+00 0.000000e+00
3.925e+04 1.000000e+00 7.279556e-30 4.141867e-124 2.749927e-276 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 7.327302e-30 4.196378e-124 2.804393e-276 0.000000e+00 0.000000e+00
4.025e+04 1.000000e+00 7.384049e-30 4.261628e-124 2.870056e-276 0.000000e+00 0.000000e+00
#TIME: 215.108935
#NVEL: 81
#vel_mid[km/s] S0 S1 S2 S3 S4 S5
2.500e+02 1.000000e+00 3.536961e-09 1.121818e-47 1.629314e-113 4.849596e-209 0.000000e+00
7.500e+02 1.000000e+00 2.235772e-09 1.572527e-48 2.031633e-115 1.994139e-212 0.000000e+00
1.250e+03 1.000000e+00 8.365860e-10 3.652040e-50 6.112397e-119 1.416993e-218 0.000000e+00
1.750e+03 1.000000e+00 4.189573e-11 3.120450e-54 4.676611e-127 3.949250e-232 0.000000e+00
2.250e+03 1.000000e+00 6.655172e-13 6.876599e-60 2.288314e-138 4.801322e-251 0.000000e+00
2.750e+03 1.000000e+00 6.445998e-14 2.820603e-63 2.591993e-145 7.729713e-263 0.000000e+00
3.250e+03 1.000000e+00 1.082725e-15 1.019969e-69 6.051519e-159 2.109695e-286 0.000000e+00
3.750e+03 1.000000e+00 7.744228e-19 1.811666e-81 4.604209e-184 0.000000e+00 0.000000e+00
4.250e+03 1.000000e+00 4.224557e-21 5.429178e-90 2.465471e-202 0.000000e+00 0.000000e+00
4.750e+03 1.000000e+00 6.124028e-22 3.279001e-93 2.801690e-209 0.000000e+00 0.000000e+00
5.250e+03 1.000000e+00 9.168691e-23 2.184408e-96 3.861338e-216 0.000000e+00 0.000000e+00
5.750e+03 1.000000e+00 3.123232e-23 3.227414e-98 4.095508e-220 0.000000e+00 0.000000e+00
6.250e+03 1.000000e+00 6.539296e-24 7.613127e-101 8.494055e-226 0.000000e+00 0.000000e+00
6.750e+03 1.000000e+00 2.162025e-24 1.002342e-102 7.021043e-230 0.000000e+00 0.000000e+00
7.250e+03 1.000000e+00 7.178942e-25 1.349559e-104 6.115947e-234 0.000000e+00 0.000000e+00
7.750e+03 1.000000e+00 1.514705e-25 3.260677e-107 1.330131e-239 0.000000e+00 0.000000e+00
8.250e+03 1.000000e+00 2.802869e-26 4.784010e-110 9.894908e-246 0.000000e+00 0.000000e+00
8.750e+03 1.000000e+00 1.054120e-26 1.013452e-111 2.250954e-249 0.000000e+00 0.000000e+00
9.250e+03 1.000000e+00 1.386539e-27 4.029055e-115 1.003748e-256 0.000000e+00 0.000000e+00
9.750e+03 1.000000e+00 1.474357e-28 8.217829e-119 1.179600e-264 0.000000e+00 0.000000e+00
1.025e+04 1.000000e+00 1.133493e-28 2.655104e-119 9.452890e-266 0.000000e+00 0.000000e+00
