#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
5.492e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.627e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.762e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.899e+04 1.000000e+00 2.964144e-85 6.973419e-269
6.034e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.168e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.297e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.422e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.539e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.646e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.742e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.826e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.896e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.948e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.976e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.989e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.995e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.998e+04 1.000000e+00 2.964144e-85 6.973420e-269
7.000e+04 1.000000e+00 2.964144e-85 6.973420e-269
#TIME: 194.574676
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 1.468695e-40 9.104072e-133
8.862e+02 1.000000e+00 1.880517e-42 1.512763e-138
9.061e+02 1.000000e+00 3.446045e-41 1.088788e-134
9.444e+02 1.000000e+00 1.187899e-40 4.763280e-133
9.991e+02 1.000000e+00 4.503663e-41 2.465377e-134
1.061e+03 1.000000e+00 1.190436e-40 4.794539e-133
1.126e+03 1.000000e+00 1.500494e-40 9.722145e-133
1.194e+03 1.000000e+00 3.358065e-41 1.007733e-134
1.267e+03 1.000000e+00 1.767563e-40 1.610306e-132
1.345e+03 1.000000e+00 3.689985e-41 1.341714e-134
1.427e+03 1.000000e+00 1.132965e-40 3.968719e-133
1.514e+03 1.000000e+00 1.325262e-39 6.613880e-130
1.607e+03 1.000000e+00 5.061417e-39 3.534342e-128
1.705e+03 1.000000e+00 1.189382e-38 4.343839e-127
1.809e+03 1.000000e+00 1.973161e-38 1.841089e-126
1.919e+03 1.000000e+00 3.622534e-38 1.036900e-125
2.037e+03 1.000000e+00 5.221246e-38 2.748793e-125
2.161e+03 1.000000e+00 1.407638e-37 4.795923e-124
2.293e+03 1.000000e+00 2.690302e-37 2.873231e-123
2.433e+03 1.000000e+00 2.243855e-37 1.406925e-123
2.582e+03 1.000000e+00 3.672801e-37 5.499229e-123
2.739e+03 1.000000e+00 4.840829e-37 1.178351e-122
2.907e+03 1.000000e+00 2.809295e-37 2.292063e-123
3.084e+03 1.000000e+00 1.504845e-37 3.760831e-124
3.273e+03 1.000000e+00 5.328061e-38 1.980877e-125
3.472e+03 1.000000e+00 5.265093e-39 2.764639e-128
3.685e+03 1.000000e+00 3.605995e-40 1.344099e-131
3.910e+03 1.000000e+00 3.250209e-41 1.284704e-134
4.148e+03 1.000000e+00 3.019910e-42 1.225766e-137
4.402e+03 1.000000e+00 3.900488e-43 2.944365e-140
4.671e+03 1.000000e+00 1.031741e-43 5.425157e-142
4.956e+03 1.000000e+00 3.783550e-44 2.352505e-143
5.259e+03 1.000000e+00 1.407226e-44 1.009600e-144
5.580e+03 1.000000e+00 9.106783e-45 2.335224e-145
5.921e+03 1.000000e+00 4.199596e-45 1.984803e-146
6.282e+03 1.000000e+00 1.456269e-45 7.444993e-148
6.666e+03 1.000000e+00 3.953709e-46 1.419911e-149
7.074e+03 1.000000e+00 5.989825e-47 4.781981e-152
7.506e+03 1.000000e+00 4.728856e-48 2.212378e-155
7.964e+03 1.000000e+00 3.749491e-49 1.044855e-158
8.451e+03 1.000000e+00 1.406709e-50 5.161344e-163
8.967e+03 1.000000e+00 3.526804e-52 7.269657e-168
9.514e+03 1.000000e+00 1.131181e-53 2.072991e-172
1.010e+04 1.000000e+00 1.359401e-55 2.892996e-178
1.071e+04 1.000000e+00 1.939253e-57 6.370053e-184
1.137e+04 1.000000e+00 2.123144e-59 5.767852e-190
1.206e+04 1.000000e+00 8.448689e-61 2.458564e-194
1.279e+04 1.000000e+00 2.809487e-62 6.126685e-199
1.353e+04 1.000000e+00 6.777816e-63 6.552044e-201
1.419e+04 1.000000e+00 2.961603e-64 3.967541e-205
1.476e+04 1.000000e+00 1.029334e-65 1.213421e-209
1.524e+04 1.000000e+00 1.032782e-65 1.108562e-209
1.565e+04 1.000000e+00 7.555666e-67 3.661235e-213
1.596e+04 1.000000e+00 3.990952e-69 4.127442e-220
1.619e+04 1.000000e+00 6.008521e-68 1.296640e-216
1.635e+04 1.000000e+00 1.083863e-69 5.185956e-222
1.648e+04 1.000000e+00 3.436803e-67 1.696265e-214
1.659e+04 1.000000e+00 6.151694e-68 7.428500e-217
1.669e+04 1.000000e+00 1.323767e-71 4.384722e-228
1.679e+04 1.000000e+00 1.235448e-74 2.189305e-237
1.689e+04 1.000000e+00 6.175594e-73 2.863284e-232
1.700e+04 1.000000e+00 7.587099e-74 4.530349e-235
1.715e+04 1.000000e+00 1.692066e-75 3.987970e-240
1.742e+04 1.000000e+00 1.461366e-75 1.342893e-240
1.789e+04 1.000000e+00 1.385140e-76 1.066665e-243
1.853e+04 1.000000e+00 1.224761e-79 1.398082e-252
1.926e+04 1.000000e+00 8.310911e-82 6.580960e-259
2.003e+04 1.000000e+00 2.948290e-85 6.899024e-269
2.084e+04 1.000000e+00 2.952843e-85 6.920348e-269
2.165e+04 1.000000e+00 2.955520e-85 6.932902e-269
2.245e+04 1.000000e+00 2.957922e-85 6.944173e-269
2.325e+04 1.000000e+00 1.799049e-83 1.003428e-263
2.405e+04 1.000000e+00 3.643633e-83 7.723121e-263
2.487e+04 1.000000e+00 2.797517e-82 2.805518e-260
2.570e+04 1.000000e+00 4.138222e-83 1.115604e-262
2.659e+04 1.000000e+00 2.302669e-80 9.719823e-255
2.764e+04 1.000000e+00 3.951370e-80 4.632792e-254
2.899e+04 1.000000e+00 1.119495e-79 9.414477e-253
3.065e+04 1.000000e+00 9.864776e-80 6.529524e-253
3.252e+04 1.000000e+00 1.432698e-75 1.126952e-240
3.446e+04 1.000000e+00 3.512396e-74 1.265998e-236
3.637e+04 1.000000e+00 1.588211e-77 1.619797e-246
3.815e+04 1.000000e+00 1.090766e-79 8.730537e-253
3.975e+04 1.000000e+00 1.977264e-83 1.316918e-263
4.117e+04 1.000000e+00 2.964122e-85 6.973313e-269
4.247e+04 1.000000e+00 5.597381e-85 4.385260e-268
4.369e+04 1.000000e+00 2.964135e-85 6.973374e-269
4.488e+04 1.000000e+00 2.964138e-85 6.973390e-269
4.608e+04 1.000000e+00 1.293809e-81 2.351070e-258
4.729e+04 1.000000e+00 1.445292e-82 4.150933e-261
4.852e+04 1.000000e+00 3.521209e-84 8.956521e-266
4.975e+04 1.000000e+00 7.159788e-82 4.246829e-259
5.101e+04 1.000000e+00 5.050290e-83 1.983516e-262
5.229e+04 1.000000e+00 3.287508e-84 7.343031e-266
5.360e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.492e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.627e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.762e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.899e+04 1.000000e+00 2.964144e-85 6.973419e-269
6.034e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.168e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.297e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.422e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.539e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.646e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.742e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.826e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.896e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.948e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.976e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.989e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.995e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.998e+04 1.000000e+00 2.964144e-85 6.973420e-269
7.000e+04 1.000000e+00 2.964144e-85 6.973420e-269
#TIME: 195.574676
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 3.502328e-41 1.134644e-134
8.862e+02 1.000000e+00 2.062167e-42 1.988490e-138
9.061e+02 1.000000e+00 2.254137e-40 3.339000e-132
9.444e+02 1.000000e+00 4.520791e-41 2.473709e-134
9.991e+02 1.000000e+00 3.811285e-42 1.297807e-137
1.061e+03 1.000000e+00 2.195304e-41 2.725411e-135
1.126e+03 1.000000e+00 1.428916e-40 8.305836e-133
1.194e+03 1.000000e+00 5.706890e-41 5.046531e-134
1.267e+03 1.000000e+00 3.399482e-41 1.040945e-134
1.345e+03 1.000000e+00 1.184987e-40 4.688775e-133
1.427e+03 1.000000e+00 2.224585e-40 3.086956e-132
1.514e+03 1.000000e+00 2.725703e-40 5.262484e-132
1.607e+03 1.000000e+00 7.516653e-40 1.043697e-130
1.705e+03 1.000000e+00 5.007883e-39 3.083837e-128
1.809e+03 1.000000e+00 6.473923e-39 6.119493e-128
1.919e+03 1.000000e+00 3.633017e-38 1.037208e-125
2.037e+03 1.000000e+00 3.141958e-38 5.813696e-126
2.161e+03 1.000000e+00 9.760491e-38 1.563371e-124
2.293e+03 1.000000e+00 8.887002e-38 9.903770e-125
2.433e+03 1.000000e+00 1.802109e-37 7.181880e-124
2.582e+03 1.000000e+00 3.028703e-37 3.045183e-123
2.739e+03 1.000000e+00 3.403857e-37 4.050015e-123
2.907e+03 1.000000e+00 3.305612e-37 3.688531e-123
3.084e+03 1.000000e+00 1.407509e-37 3.050252e-124
3.273e+03 1.000000e+00 2.272388e-38 1.596235e-126
3.472e+03 1.000000e+00 3.056809e-39 5.545247e-129
3.685e+03 1.000000e+00 2.574065e-40 4.916095e-132
3.910e+03 1.000000e+00 1.895223e-41 2.555506e-135
4.148e+03 1.000000e+00 1.949307e-42 3.272396e-138
4.402e+03 1.000000e+00 4.198818e-43 3.641489e-140
4.671e+03 1.000000e+00 1.248696e-43 9.556062e-142
4.956e+03 1.000000e+00 2.610193e-44 7.610335e-144
5.259e+03 1.000000e+00 1.400372e-44 9.861212e-145
5.580e+03 1.000000e+00 6.631062e-45 8.889237e-146
5.921e+03 1.000000e+00 4.009338e-45 1.710605e-146
6.282e+03 1.000000e+00 1.027551e-45 2.574955e-148
6.666e+03 1.000000e+00 2.704322e-46 4.465364e-150
7.074e+03 1.000000e+00 4.024335e-47 1.422401e-152
7.506e+03 1.000000e+00 3.376220e-48 7.900682e-156
7.964e+03 1.000000e+00 1.801206e-49 1.120166e-159
8.451e+03 1.000000e+00 1.952152e-50 1.384737e-162
8.967e+03 1.000000e+00 4.109194e-52 1.147274e-167
9.514e+03 1.000000e+00 9.549422e-54 1.229118e-172
1.010e+04 1.000000e+00 1.664239e-55 5.308055e-178
1.071e+04 1.000000e+00 1.561464e-57 3.270496e-184
1.137e+04 1.000000e+00 1.552412e-59 2.208865e-190
1.206e+04 1.000000e+00 7.561795e-61 1.740899e-194
1.279e+04 1.000000e+00 1.321998e-61 6.741091e-197
1.353e+04 1.000000e+00 5.792094e-63 4.030655e-201
1.419e+04 1.000000e+00 4.623680e-65 1.387665e-207
1.476e+04 1.000000e+00 1.425084e-64 3.557598e-206
1.524e+04 1.000000e+00 4.122229e-67 6.131222e-214
1.565e+04 1.000000e+00 5.479632e-67 1.367485e-213
1.596e+04 1.000000e+00 2.580470e-68 1.197599e-217
1.619e+04 1.000000e+00 8.583723e-67 4.190265e-213
1.635e+04 1.000000e+00 1.088224e-67 6.307293e-216
1.648e+04 1.000000e+00 1.169167e-69 5.193026e-222
1.659e+04 1.000000e+00 8.860005e-70 1.837812e-222
1.669e+04 1.000000e+00 9.531466e-72 1.590484e-228
1.679e+04 1.000000e+00 2.878246e-72 3.787841e-230
1.689e+04 1.000000e+00 4.051200e-73 8.452653e-233
1.700e+04 1.000000e+00 3.350470e-73 4.084726e-233
1.715e+04 1.000000e+00 1.437435e-73 2.579000e-234
1.742e+04 1.000000e+00 1.960705e-75 3.164354e-240
1.789e+04 1.000000e+00 1.759516e-76 2.318159e-243
1.853e+04 1.000000e+00 1.568950e-80 4.153750e-255
1.926e+04 1.000000e+00 1.864369e-81 7.586232e-258
2.003e+04 1.000000e+00 5.396426e-84 3.093601e-265
2.084e+04 1.000000e+00 2.953015e-85 6.921153e-269
2.165e+04 1.000000e+00 2.955652e-85 6.933517e-269
2.245e+04 1.000000e+00 3.861361e-85 1.501114e-268
2.325e+04 1.000000e+00 1.536214e-84 8.142730e-267
2.405e+04 1.000000e+00 1.850497e-82 8.491717e-261
2.487e+04 1.000000e+00 2.421920e-82 1.848922e-260
2.570e+04 1.000000e+00 6.066793e-82 2.631821e-259
2.659e+04 1.000000e+00 4.090166e-81 6.563906e-257
2.764e+04 1.000000e+00 1.991296e-80 6.384500e-255
2.899e+04 1.000000e+00 6.914617e-80 2.336818e-253
3.065e+04 1.000000e+00 2.807601e-80 1.724011e-254
3.252e+04 1.000000e+00 1.507999e-75 1.309217e-240
3.446e+04 1.000000e+00 6.167837e-75 7.245113e-239
3.637e+04 1.000000e+00 2.043688e-78 5.986099e-249
3.815e+04 1.000000e+00 7.686307e-82 5.214348e-259
3.975e+04 1.000000e+00 3.859423e-83 9.112583e-263
4.117e+04 1.000000e+00 2.964122e-85 6.973315e-269
4.247e+04 1.000000e+00 2.964129e-85 6.973350e-269
4.369e+04 1.000000e+00 2.822393e-83 3.686087e-263
4.488e+04 1.000000e+00 2.964138e-85 6.973391e-269
4.608e+04 1.000000e+00 2.964140e-85 6.973400e-269
4.729e+04 1.000000e+00 6.363961e-83 3.871242e-262
4.852e+04 1.000000e+00 1.054415e-83 2.137007e-264
4.975e+04 1.000000e+00 7.568298e-82 4.986094e-259
5.101e+04 1.000000e+00 4.197757e-83 1.161958e-262
5.229e+04 1.000000e+00 4.690664e-84 2.052847e-265
5.360e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.492e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.627e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.762e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.899e+04 1.000000e+00 2.964144e-85 6.973419e-269
6.034e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.168e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.297e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.422e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.539e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.646e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.742e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.826e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.896e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.948e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.976e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.989e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.995e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.998e+04 1.000000e+00 2.964144e-85 6.973420e-269
7.000e+04 1.000000e+00 2.964144e-85 6.973420e-269
#TIME: 196.574676
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 4.486699e-41 2.397511e-134
8.862e+02 1.000000e+00 4.432358e-41 2.309948e-134
9.061e+02 1.000000e+00 1.709358e-41 1.259109e-135
9.444e+02 1.000000e+00 1.777175e-41 1.417950e-135
9.991e+02 1.000000e+00 2.350354e-41 3.329477e-135
1.061e+03 1.000000e+00 3.577237e-41 1.200564e-134
1.126e+03 1.000000e+00 1.503953e-41 8.519385e-136
1.194e+03 1.000000e+00 2.703380e-41 5.112678e-135
1.267e+03 1.000000e+00 8.576109e-41 1.741443e-133
1.345e+03 1.000000e+00 2.189174e-40 3.028667e-132
1.427e+03 1.000000e+00 1.235482e-40 5.085690e-133
1.514e+03 1.000000e+00 3.007430e-40 7.046507e-132
1.607e+03 1.000000e+00 2.176026e-39 2.648962e-129
1.705e+03 1.000000e+00 3.785560e-39 1.303139e-128
1.809e+03 1.000000e+00 1.063753e-38 2.755977e-127
1.919e+03 1.000000e+00 1.191748e-38 3.453558e-127
2.037e+03 1.000000e+00 5.271664e-38 2.782214e-125
2.161e+03 1.000000e+00 4.642571e-38 1.621446e-125
2.293e+03 1.000000e+00 7.508779e-38 5.888390e-125
2.433e+03 1.000000e+00 1.565639e-37 4.650089e-124
2.582e+03 1.000000e+00 2.451122e-37 1.593574e-123
2.739e+03 1.000000e+00 2.013345e-37 8.283458e-124
2.907e+03 1.000000e+00 1.004795e-37 1.042093e-124
3.084e+03 1.000000e+00 8.101271e-38 5.865409e-125
3.273e+03 1.000000e+00 1.751723e-38 7.340118e-127
3.472e+03 1.000000e+00 2.049577e-39 1.695804e-129
3.685e+03 1.000000e+00 1.383027e-40 7.761628e-133
3.910e+03 1.000000e+00 1.445720e-41 1.129676e-135
4.148e+03 1.000000e+00 1.386512e-42 1.167653e-138
4.402e+03 1.000000e+00 2.198829e-43 5.154247e-141
4.671e+03 1.000000e+00 7.619628e-44 2.137725e-142
4.956e+03 1.000000e+00 2.297498e-44 5.133493e-144
5.259e+03 1.000000e+00 9.809618e-45 3.339639e-145
5.580e+03 1.000000e+00 3.688236e-45 1.500325e-146
5.921e+03 1.000000e+00 2.164490e-45 2.638671e-147
6.282e+03 1.000000e+00 6.684591e-46 6.965325e-149
6.666e+03 1.000000e+00 1.840709e-46 1.383281e-150
7.074e+03 1.000000e+00 3.059340e-47 6.149517e-153
7.506e+03 1.000000e+00 2.791200e-48 4.400891e-156
7.964e+03 1.000000e+00 2.656789e-49 3.614023e-159
8.451e+03 1.000000e+00 1.010385e-50 1.859249e-163
8.967e+03 1.000000e+00 4.031168e-52 1.073734e-167
9.514e+03 1.000000e+00 7.354058e-54 5.512787e-173
1.010e+04 1.000000e+00 1.003565e-55 1.131895e-178
1.071e+04 1.000000e+00 9.903233e-58 8.128599e-185
1.137e+04 1.000000e+00 1.307416e-59 1.299990e-190
1.206e+04 1.000000e+00 7.387672e-61 1.609002e-194
1.279e+04 1.000000e+00 1.325328e-62 6.140220e-200
1.353e+04 1.000000e+00 6.001644e-64 4.057960e-204
1.419e+04 1.000000e+00 3.850091e-64 8.670580e-205
1.476e+04 1.000000e+00 5.614936e-66 1.892908e-210
1.524e+04 1.000000e+00 2.507616e-67 1.340136e-214
1.565e+04 1.000000e+00 1.267694e-66 1.735381e-212
1.596e+04 1.000000e+00 3.663558e-66 4.159907e-211
1.619e+04 1.000000e+00 1.946928e-68 4.154874e-218
1.635e+04 1.000000e+00 8.014840e-68 2.468087e-216
1.648e+04 1.000000e+00 1.940366e-69 2.408110e-221
1.659e+04 1.000000e+00 7.236169e-70 9.833934e-223
1.669e+04 1.000000e+00 1.664256e-72 8.189128e-231
1.679e+04 1.000000e+00 6.790232e-73 4.493126e-232
1.689e+04 1.000000e+00 1.430208e-74 3.307765e-237
1.700e+04 1.000000e+00 2.361755e-74 1.280026e-236
1.715e+04 1.000000e+00 1.150288e-74 1.038144e-237
1.742e+04 1.000000e+00 2.966974e-75 1.686775e-239
1.789e+04 1.000000e+00 2.152405e-77 5.954310e-246
1.853e+04 1.000000e+00 1.328546e-79 1.820498e-252
1.926e+04 1.000000e+00 7.333900e-85 9.644658e-268
2.003e+04 1.000000e+00 3.636446e-84 9.876543e-266
2.084e+04 1.000000e+00 2.953183e-85 6.921942e-269
2.165e+04 1.000000e+00 8.581802e-85 1.513196e-267
2.245e+04 1.000000e+00 2.958109e-85 6.945053e-269
2.325e+04 1.000000e+00 7.221181e-84 7.159153e-265
2.405e+04 1.000000e+00 2.465245e-82 1.946601e-260
2.487e+04 1.000000e+00 3.005057e-81 2.691913e-257
2.570e+04 1.000000e+00 5.474176e-81 1.525087e-256
2.659e+04 1.000000e+00 3.366952e-81 3.739064e-257
2.764e+04 1.000000e+00 4.000680e-79 3.744866e-251
2.899e+04 1.000000e+00 1.745651e-80 4.362332e-255
3.065e+04 1.000000e+00 3.930499e-79 3.557349e-251
3.252e+04 1.000000e+00 6.092330e-76 7.993832e-242
3.446e+04 1.000000e+00 3.866101e-51 2.063188e-169
3.637e+04 1.000000e+00 1.308093e-78 1.476091e-249
3.815e+04 1.000000e+00 1.664740e-80 3.801981e-255
3.975e+04 1.000000e+00 1.334648e-82 3.296938e-261
4.117e+04 1.000000e+00 2.964122e-85 6.973316e-269
4.247e+04 1.000000e+00 2.964130e-85 6.973351e-269
4.369e+04 1.000000e+00 2.964135e-85 6.973376e-269
4.488e+04 1.000000e+00 2.964138e-85 6.973391e-269
4.608e+04 1.000000e+00 2.964140e-85 6.973401e-269
4.729e+04 1.000000e+00 2.785426e-84 4.546728e-266
4.852e+04 1.000000e+00 1.284288e-84 4.844034e-267
4.975e+04 1.000000e+00 1.496613e-83 5.884611e-264
5.101e+04 1.000000e+00 5.858057e-81 1.854256e-256
5.229e+04 1.000000e+00 2.006994e-84 1.761921e-266
5.360e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.492e+04 1.000000e+00 2.964144e-85 6.973418e-269
5.627e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.762e+04 1.000000e+00 2.964144e-85 6.973419e-269
5.899e+04 1.000000e+00 2.964144e-85 6.973419e-269
6.034e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.168e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.297e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.422e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.539e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.646e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.742e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.826e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.896e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.948e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.976e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.989e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.995e+04 1.000000e+00 2.964144e-85 6.973420e-269
6.998e+04 1.000000e+00 2.964144e-85 6.973420e-269
7.000e+04 1.000000e+00 2.964144e-85 6.973420e-269
#TIME: 197.574676
#NVEL: 114
#vel_mid[km/s] Ne0 Ne1 Ne2
4.401e+02 1.000000e+00 5.802877e-41 5.215872e-134
8.862e+02 1.000000e+00 8.087964e-41 1.437395e-133
9.061e+02 1.000000e+00 1.743854e-41 1.327489e-135
9.444e+02 1.000000e+00 5.504103e-42 3.922937e-137
9.991e+02 1.000000e+00 1.483117e-41 8.095669e-136
1.061e+03 1.000000e+00 2.955315e-42 5.871874e-138
1.126e+03 1.000000e+00 1.812606e-41 1.494299e-135
1.194e+03 1.000000e+00 7.009843e-41 9.302150e-134
1.267e+03 1.000000e+00 1.256868e-40 5.548353e-133
1.345e+03 1.000000e+00 2.028506e-41 2.106633e-135
1.427e+03 1.000000e+00 8.108255e-41 1.394641e-133
1.514e+03 1.000000e+00 9.373436e-41 1.992116e-133
1.607e+03 1.000000e+00 7.514687e-40 1.025824e-130
1.705e+03 1.000000e+00 1.738354e-39 1.204655e-129
1.809e+03 1.000000e+00 5.679245e-39 4.037849e-128
1.919e+03 1.000000e+00 1.274203e-38 4.198551e-127
2.037e+03 1.000000e+00 1.116362e-38 2.453638e-127
2.161e+03 1.000000e+00 6.650792e-38 4.791227e-125
2.293e+03 1.000000e+00 9.773395e-38 1.298203e-124
2.433e+03 1.000000e+00 1.071506e-37 1.463042e-124
2.582e+03 1.000000e+00 1.014312e-37 1.103566e-124
2.739e+03 1.000000e+00 1.316161e-37 2.289155e-124
2.907e+03 1.000000e+00 1.425118e-37 2.926668e-124
3.084e+03 1.000000e+00 7.126224e-38 3.967116e-125
3.273e+03 1.000000e+00 1.752888e-38 7.268780e-127
3.472e+03 1.000000e+00 3.474687e-39 7.885484e-129
3.685e+03 1.000000e+00 7.542030e-41 1.277026e-133
3.910e+03 1.000000e+00 6.328437e-42 9.525326e-137
4.148e+03 1.000000e+00 6.311150e-43 1.090845e-139
4.402e+03 1.000000e+00 1.452365e-43 1.465600e-141
4.671e+03 1.000000e+00 6.395166e-44 1.249608e-142
4.956e+03 1.000000e+00 1.602841e-44 1.717055e-144
5.259e+03 1.000000e+00 6.244090e-45 8.467872e-146
5.580e+03 1.000000e+00 3.039510e-45 8.294299e-147
5.921e+03 1.000000e+00 1.398192e-45 6.991235e-148
6.282e+03 1.000000e+00 3.085323e-46 6.673830e-150
6.666e+03 1.000000e+00 1.402627e-46 6.028204e-151
7.074e+03 1.000000e+00 2.886259e-47 5.112601e-153
7.506e+03 1.000000e+00 2.367388e-48 2.649322e-156
