#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
1.853e+04 1.000000e+00 3.777777e-08 3.869097e-48 5.206952e-153 0.000000e+00
1.926e+04 1.000000e+00 6.658749e-09 3.039413e-50 1.058271e-157 0.000000e+00
2.003e+04 1.000000e+00 5.356770e-10 1.157221e-53 5.418178e-166 0.000000e+00
2.084e+04 1.000000e+00 9.166711e-11 6.106772e-56 2.543804e-171 0.000000e+00
2.165e+04 1.000000e+00 1.135521e-10 1.152268e-55 1.121308e-170 0.000000e+00
2.245e+04 1.000000e+00 9.184026e-11 6.129865e-56 2.558246e-171 0.000000e+00
2.325e+04 1.000000e+00 2.572670e-10 1.305447e-54 3.268345e-168 0.000000e+00
2.405e+04 1.000000e+00 1.233771e-09 1.371860e-52 1.745829e-163 0.000000e+00
2.487e+04 1.000000e+00 1.805264e-09 4.246180e-52 2.451072e-162 0.000000e+00
2.570e+04 1.000000e+00 4.472905e-09 1.035531e-50 1.022269e-158 0.000000e+00
2.659e+04 1.000000e+00 6.546005e-09 2.114540e-50 2.638728e-158 0.000000e+00
2.764e+04 1.000000e+00 1.089788e-08 1.271164e-49 2.844855e-156 0.000000e+00
2.899e+04 1.000000e+00 3.567301e-08 4.688172e-48 1.527648e-152 0.000000e+00
3.065e+04 9.999999e-01 9.358584e-08 9.951726e-47 2.702729e-149 0.000000e+00
3.252e+04 9.999958e-01 4.200323e-06 5.632441e-42 1.931352e-138 4.159159e-304
3.446e+04 9.999973e-01 2.665734e-06 1.303749e-42 5.175380e-140 3.527124e-307
3.637e+04 9.999998e-01 2.009757e-07 5.765258e-46 6.773800e-148 3.458460e-322
3.815e+04 1.000000e+00 6.046876e-09 1.535218e-50 1.077785e-158 0.000000e+00
3.975e+04 1.000000e+00 9.045227e-10 5.451497e-53 2.012755e-164 0.000000e+00
4.117e+04 1.000000e+00 2.939966e-09 1.804766e-51 7.216109e-161 0.000000e+00
4.247e+04 1.000000e+00 1.302554e-09 1.609753e-52 2.532473e-163 0.000000e+00
4.369e+04 1.000000e+00 1.526853e-09 2.580053e-52 7.632454e-163 0.000000e+00
4.488e+04 1.000000e+00 1.772189e-10 4.308631e-55 2.438542e-169 0.000000e+00
4.608e+04 1.000000e+00 1.954129e-09 5.367521e-52 4.233384e-162 0.000000e+00
4.729e+04 1.000000e+00 2.105855e-09 6.701773e-52 7.114868e-162 0.000000e+00
4.852e+04 1.000000e+00 3.012959e-09 1.941055e-51 8.555307e-161 0.000000e+00
4.975e+04 1.000000e+00 1.773408e-09 4.023902e-52 2.158059e-162 0.000000e+00
5.101e+04 1.000000e+00 4.174674e-09 5.110865e-51 8.231627e-160 0.000000e+00
5.229e+04 1.000000e+00 6.444199e-10 1.991953e-53 1.910710e-165 0.000000e+00
5.360e+04 1.000000e+00 5.347866e-10 1.144963e-53 5.232938e-166 0.000000e+00
5.492e+04 1.000000e+00 9.205249e-11 6.158227e-56 2.576022e-171 0.000000e+00
5.627e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.762e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.899e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.034e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.168e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.297e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.422e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.539e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.646e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.742e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.826e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.896e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.948e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.976e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.989e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.995e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.998e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
7.000e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
#TIME: 189.574676
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 8.865003e-01 1.134997e-01 2.463528e-21 3.013024e-77 7.262845e-175
8.862e+02 9.194827e-01 8.051730e-02 5.918213e-22 5.677613e-79 2.059470e-178
9.061e+02 9.372782e-01 6.272184e-02 2.138631e-22 3.369007e-80 6.213450e-181
9.444e+02 9.070982e-01 9.290180e-02 1.067534e-21 2.928435e-78 6.004998e-177
9.991e+02 8.894989e-01 1.105011e-01 2.201150e-21 2.200346e-77 3.803514e-175
1.061e+03 9.193149e-01 8.068508e-02 5.969269e-22 5.815111e-79 2.163408e-178
1.126e+03 9.136002e-01 8.639984e-02 7.913587e-22 1.274123e-78 1.085496e-177
1.194e+03 8.883578e-01 1.116422e-01 2.304785e-21 2.510954e-77 5.006819e-175
1.267e+03 8.873102e-01 1.126898e-01 2.410714e-21 2.867302e-77 6.620564e-175
1.345e+03 8.668908e-01 1.331092e-01 4.843492e-21 1.993726e-76 3.552135e-173
1.427e+03 8.646642e-01 1.353358e-01 4.861770e-21 1.848541e-76 2.821984e-173
1.514e+03 8.233865e-01 1.766135e-01 1.330516e-20 2.571220e-75 5.419124e-171
1.607e+03 7.828942e-01 2.171058e-01 2.795382e-20 1.650463e-74 2.047355e-169
1.705e+03 7.365055e-01 2.634945e-01 5.882975e-20 1.114520e-73 8.885444e-168
1.809e+03 6.664930e-01 3.335070e-01 1.605717e-19 1.615152e-72 1.890328e-165
1.919e+03 6.150904e-01 3.849096e-01 2.795647e-19 6.267636e-72 2.540014e-164
2.037e+03 5.756829e-01 4.243171e-01 3.823899e-19 1.185407e-71 7.506553e-164
2.161e+03 4.721595e-01 5.278405e-01 1.136600e-18 2.168108e-70 2.457225e-161
2.293e+03 4.094564e-01 5.905436e-01 1.874735e-18 6.960163e-70 2.100537e-160
2.433e+03 3.667347e-01 6.332653e-01 2.451085e-18 1.152276e-69 4.595510e-160
2.582e+03 3.276386e-01 6.723614e-01 3.280571e-18 2.197894e-69 1.434770e-159
2.739e+03 3.220820e-01 6.779180e-01 3.112185e-18 1.639422e-69 6.871170e-160
2.907e+03 2.982338e-01 7.017662e-01 4.071646e-18 3.499062e-69 3.191361e-159
3.084e+03 3.186174e-01 6.813826e-01 3.212059e-18 1.776125e-69 8.010665e-160
3.273e+03 4.172664e-01 5.827336e-01 1.167640e-18 1.122766e-70 3.211319e-162
3.472e+03 5.877697e-01 4.122303e-01 2.379222e-19 2.072104e-72 1.454399e-165
3.685e+03 8.141713e-01 1.858287e-01 1.352273e-20 2.063922e-75 2.737084e-171
3.910e+03 9.124450e-01 8.755499e-02 1.200281e-21 6.494225e-78 4.633094e-176
4.148e+03 9.536609e-01 4.633907e-02 1.606411e-22 5.182686e-80 4.315736e-180
4.402e+03 9.721027e-01 2.789729e-02 3.222934e-23 1.053689e-81 2.319108e-183
4.671e+03 9.796783e-01 2.032168e-02 1.070977e-23 6.131117e-83 8.016889e-186
4.956e+03 9.818662e-01 1.813385e-02 6.002289e-24 1.044312e-83 1.828720e-187
5.259e+03 9.826287e-01 1.737132e-02 3.990010e-24 2.467417e-84 7.215771e-189
5.580e+03 9.831784e-01 1.682159e-02 2.816131e-24 7.037719e-85 4.273771e-190
5.921e+03 9.853249e-01 1.467505e-02 1.417249e-24 8.683204e-86 4.919772e-192
6.282e+03 9.881625e-01 1.183749e-02 5.756064e-25 6.703395e-87 2.403484e-194
6.666e+03 9.910236e-01 8.976437e-03 2.065688e-25 4.297016e-88 9.159462e-197
7.074e+03 9.944573e-01 5.542703e-03 3.701549e-26 4.682582e-90 1.039600e-200
7.506e+03 9.966013e-01 3.398653e-03 6.345878e-27 4.405508e-92 8.537611e-205
7.964e+03 9.982061e-01 1.793891e-03 6.353350e-28 1.000187e-94 3.993642e-210
8.451e+03 9.991236e-01 8.763748e-04 4.870966e-29 1.138371e-97 4.706044e-216
8.967e+03 9.995663e-01 4.336832e-04 3.722791e-30 1.196484e-100 4.430035e-222
9.514e+03 9.998049e-01 1.950843e-04 1.856082e-31 3.603288e-104 3.014028e-229
1.010e+04 9.999115e-01 8.845820e-05 9.000573e-33 9.303990e-108 1.399204e-236
1.071e+04 9.999658e-01 3.422205e-05 2.162381e-34 3.111003e-112 8.922110e-246
1.137e+04 9.999838e-01 1.620425e-05 9.598534e-36 4.488924e-116 9.385195e-254
1.206e+04 9.999902e-01 9.822286e-06 9.520804e-37 4.812106e-119 5.048208e-260
1.279e+04 9.999913e-01 8.665608e-06 3.906934e-37 2.433535e-120 7.016241e-263
1.353e+04 9.999947e-01 5.272251e-06 4.239937e-38 3.695012e-123 8.402270e-269
1.419e+04 9.999976e-01 2.408265e-06 1.629446e-39 3.575742e-127 3.885469e-277
1.476e+04 9.999983e-01 1.721890e-06 3.423227e-40 3.491340e-129 2.194842e-281
1.524e+04 9.999984e-01 1.555153e-06 1.975885e-40 6.286677e-130 5.482955e-283
1.565e+04 9.999983e-01 1.742946e-06 2.714248e-40 1.274302e-129 2.022489e-282
1.596e+04 9.999989e-01 1.054980e-06 3.805481e-41 5.648534e-132 2.986514e-287
1.619e+04 9.999991e-01 8.521957e-07 1.232081e-41 1.714548e-133 1.645885e-290
1.635e+04 9.999994e-01 5.777610e-07 1.991856e-42 7.578057e-136 1.720603e-295
1.648e+04 9.999994e-01 5.852022e-07 1.450560e-42 1.950207e-136 7.012261e-297
1.659e+04 9.999993e-01 7.444346e-07 2.563151e-42 5.743831e-136 4.229816e-296
1.669e+04 9.999983e-01 1.717321e-06 4.524604e-41 9.314680e-133 1.045132e-289
1.679e+04 9.999995e-01 4.679851e-07 2.749688e-43 7.050933e-139 2.803399e-302
1.689e+04 9.999996e-01 3.849898e-07 9.843291e-44 2.935364e-140 3.055014e-305
1.700e+04 9.999994e-01 6.195712e-07 4.478282e-43 1.213284e-138 4.291509e-302
1.715e+04 9.999999e-01 1.159253e-07 6.609457e-46 2.000817e-146 4.769453e-318
1.742e+04 9.999999e-01 1.319837e-07 4.617088e-46 2.383493e-147 2.279125e-320
1.789e+04 9.999998e-01 1.598916e-07 3.216808e-46 2.041591e-148 3.952525e-323
1.853e+04 1.000000e+00 1.766660e-08 4.525692e-49 4.170557e-155 0.000000e+00
1.926e+04 1.000000e+00 1.469568e-09 4.332135e-52 7.655548e-162 0.000000e+00
2.003e+04 1.000000e+00 1.202791e-09 1.277760e-52 1.489949e-163 0.000000e+00
2.084e+04 1.000000e+00 1.369653e-10 2.012554e-55 4.138987e-170 0.000000e+00
2.165e+04 1.000000e+00 9.176299e-11 6.119554e-56 2.551795e-171 0.000000e+00
2.245e+04 1.000000e+00 2.126087e-10 7.415179e-55 8.714944e-169 0.000000e+00
2.325e+04 1.000000e+00 2.830077e-10 1.732751e-54 6.337804e-168 0.000000e+00
2.405e+04 1.000000e+00 1.102786e-09 9.830524e-53 8.007591e-164 0.000000e+00
2.487e+04 1.000000e+00 1.138111e-09 1.079250e-52 9.957063e-164 0.000000e+00
2.570e+04 1.000000e+00 2.026682e-09 5.985300e-52 5.468447e-162 0.000000e+00
2.659e+04 1.000000e+00 6.566971e-09 2.187081e-50 2.977672e-158 0.000000e+00
2.764e+04 1.000000e+00 1.047797e-08 8.502058e-50 6.773638e-157 0.000000e+00
2.899e+04 1.000000e+00 1.198871e-08 1.171146e-49 1.248078e-156 0.000000e+00
3.065e+04 1.000000e+00 3.192794e-08 3.162404e-48 5.440811e-153 0.000000e+00
3.252e+04 9.999997e-01 3.437609e-07 3.571166e-45 7.183701e-146 3.639041e-318
3.446e+04 9.999946e-01 5.422738e-06 1.081505e-41 7.394671e-138 4.422724e-303
3.637e+04 1.000000e+00 4.273343e-08 8.257672e-48 6.047489e-152 0.000000e+00
3.815e+04 1.000000e+00 3.545042e-09 3.145729e-51 2.646064e-160 0.000000e+00
3.975e+04 1.000000e+00 8.806761e-10 5.035733e-53 1.671915e-164 0.000000e+00
4.117e+04 1.000000e+00 9.731987e-11 7.264978e-56 3.791825e-171 0.000000e+00
4.247e+04 1.000000e+00 6.191083e-10 1.768509e-53 1.446605e-165 0.000000e+00
4.369e+04 1.000000e+00 3.308074e-10 2.749999e-54 1.861817e-167 0.000000e+00
4.488e+04 1.000000e+00 1.307871e-10 1.747730e-55 2.955078e-170 0.000000e+00
4.608e+04 1.000000e+00 1.922064e-09 5.110230e-52 3.773959e-162 0.000000e+00
4.729e+04 1.000000e+00 6.770674e-09 2.147427e-50 2.362356e-158 0.000000e+00
4.852e+04 1.000000e+00 1.713202e-09 3.631719e-52 1.697901e-162 0.000000e+00
4.975e+04 1.000000e+00 1.148478e-09 1.107710e-52 1.056563e-163 0.000000e+00
5.101e+04 1.000000e+00 1.431699e-09 2.131357e-52 4.882221e-163 0.000000e+00
5.229e+04 1.000000e+00 3.417026e-10 3.027770e-54 2.331721e-167 0.000000e+00
5.360e+04 1.000000e+00 1.155681e-10 1.210331e-55 1.251216e-170 0.000000e+00
5.492e+04 1.000000e+00 9.205249e-11 6.158227e-56 2.576022e-171 0.000000e+00
5.627e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.762e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.899e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.034e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.168e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.297e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.422e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.539e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.646e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.742e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.826e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.896e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.948e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.976e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.989e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.995e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
6.998e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
7.000e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
#TIME: 190.574676
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 8.823919e-01 1.176081e-01 2.820013e-21 4.311353e-77 1.493528e-174
8.862e+02 8.898876e-01 1.101124e-01 2.136870e-21 1.987285e-77 3.033873e-175
9.061e+02 9.048810e-01 9.511896e-02 1.159883e-21 3.619033e-78 9.128769e-177
9.444e+02 9.027341e-01 9.726591e-02 1.272568e-21 4.685225e-78 1.552526e-176
9.991e+02 9.185794e-01 8.142064e-02 6.104317e-22 6.069314e-79 2.323140e-178
1.061e+03 8.987068e-01 1.012932e-01 1.506849e-21 7.502810e-78 4.089580e-176
1.126e+03 8.963207e-01 1.036793e-01 1.661433e-21 9.856135e-78 7.171950e-176
1.194e+03 8.901547e-01 1.098453e-01 2.121180e-21 1.953954e-77 2.939341e-175
1.267e+03 8.794019e-01 1.205981e-01 3.162664e-21 6.004808e-77 2.981781e-174
1.345e+03 8.946395e-01 1.053605e-01 1.775862e-21 1.185748e-77 1.048314e-175
1.427e+03 8.801649e-01 1.198351e-01 2.854239e-21 4.089385e-77 1.243138e-174
1.514e+03 8.391662e-01 1.608338e-01 8.680450e-21 7.588973e-76 4.306651e-172
1.607e+03 7.895269e-01 2.104731e-01 2.388949e-20 1.038296e-74 7.735505e-170
1.705e+03 7.462252e-01 2.537748e-01 4.842020e-20 6.281439e-74 2.670521e-168
1.809e+03 7.142249e-01 2.857751e-01 7.261532e-20 1.623611e-73 1.591667e-167
1.919e+03 6.201302e-01 3.798698e-01 2.562469e-19 4.782562e-72 1.426064e-164
2.037e+03 5.820634e-01 4.179366e-01 3.453393e-19 8.652895e-72 3.841285e-164
2.161e+03 5.448499e-01 4.551501e-01 4.380900e-19 1.281935e-71 6.665400e-164
2.293e+03 4.114436e-01 5.885564e-01 1.800913e-18 6.072171e-70 1.556171e-160
2.433e+03 3.746787e-01 6.253213e-01 2.180919e-18 7.984146e-70 2.103155e-160
2.582e+03 3.550374e-01 6.449626e-01 2.267554e-18 7.132812e-70 1.348097e-160
2.739e+03 3.237268e-01 6.762732e-01 3.001270e-18 1.446829e-69 5.216429e-160
2.907e+03 2.997428e-01 7.002572e-01 3.932801e-18 3.103422e-69 2.448870e-159
3.084e+03 3.366812e-01 6.633188e-01 2.545202e-18 8.853041e-70 1.877769e-160
3.273e+03 4.851947e-01 5.148053e-01 5.566848e-19 1.417606e-71 4.808092e-164
3.472e+03 6.334019e-01 3.665981e-01 1.391034e-19 4.962513e-73 8.364713e-167
3.685e+03 8.238924e-01 1.761076e-01 1.097632e-20 1.191534e-75 9.112201e-172
3.910e+03 9.133343e-01 8.666567e-02 1.142034e-21 5.599297e-78 3.386623e-176
4.148e+03 9.558561e-01 4.414385e-02 1.338349e-22 3.175993e-80 1.600021e-180
4.402e+03 9.717244e-01 2.827558e-02 3.331521e-23 1.124329e-81 2.589507e-183
4.671e+03 9.797623e-01 2.023770e-02 1.040683e-23 5.572524e-83 6.497728e-186
4.956e+03 9.831165e-01 1.688346e-02 4.592742e-24 5.079324e-84 4.230512e-188
5.259e+03 9.860677e-01 1.393228e-02 1.794866e-24 2.980393e-85 1.018894e-190
5.580e+03 9.860130e-01 1.398696e-02 1.440707e-24 1.191254e-85 1.188121e-191
5.921e+03 9.867035e-01 1.329649e-02 9.834541e-25 3.262635e-86 6.767325e-193
6.282e+03 9.890646e-01 1.093535e-02 4.274114e-25 3.001432e-87 4.690767e-195
6.666e+03 9.922056e-01 7.794394e-03 1.224591e-25 1.057474e-88 5.335632e-198
7.074e+03 9.943448e-01 5.655212e-03 3.927200e-26 5.372761e-90 1.348439e-200
7.506e+03 9.968102e-01 3.189810e-03 4.961107e-27 2.239529e-92 2.133648e-205
7.964e+03 9.982626e-01 1.737407e-03 5.568807e-28 6.891759e-95 1.845182e-210
8.451e+03 9.991259e-01 8.741287e-04 4.759059e-29 1.049224e-97 3.921610e-216
8.967e+03 9.995912e-01 4.088205e-04 2.947887e-30 6.263402e-101 1.169755e-222
9.514e+03 9.998108e-01 1.892245e-04 1.634006e-31 2.508005e-104 1.419270e-229
1.010e+04 9.999232e-01 7.677491e-05 5.231024e-33 2.113064e-108 6.758501e-238
1.071e+04 9.999632e-01 3.683061e-05 2.806844e-34 6.170053e-112 3.531741e-245
1.137e+04 9.999856e-01 1.437636e-05 6.050690e-36 1.268155e-116 7.059918e-255
1.206e+04 9.999909e-01 9.118725e-06 7.110403e-37 2.147564e-119 9.622344e-261
1.279e+04 9.999940e-01 6.008304e-06 9.781052e-38 5.682223e-122 3.311040e-266
1.353e+04 9.999963e-01 3.745688e-06 1.163052e-38 1.104666e-124 6.557585e-272
1.419e+04 9.999967e-01 3.306425e-06 5.268744e-39 8.338356e-126 2.313983e-274
1.476e+04 9.999972e-01 2.848288e-06 2.229938e-39 5.410989e-127 6.176401e-277
1.524e+04 9.999982e-01 1.761820e-06 3.110127e-40 2.099206e-129 6.265195e-282
1.565e+04 9.999991e-01 8.607460e-07 1.907772e-41 9.666004e-133 8.978363e-289
1.596e+04 9.999992e-01 7.642553e-07 1.121920e-41 2.050586e-133 3.458175e-290
1.619e+04 9.999990e-01 9.807423e-07 2.058555e-41 6.731707e-133 2.616737e-289
1.635e+04 9.999994e-01 5.540532e-07 1.679077e-42 4.688650e-136 6.372795e-296
1.648e+04 9.999997e-01 2.803452e-07 9.157278e-44 1.118237e-139 1.777514e-303
1.659e+04 9.999995e-01 5.197965e-07 6.626053e-43 1.476153e-137 2.445729e-299
1.669e+04 9.999998e-01 1.610513e-07 6.121241e-45 3.181418e-143 5.118636e-311
1.679e+04 9.999998e-01 2.081047e-07 1.300473e-44 1.830548e-142 1.402101e-309
1.689e+04 9.999999e-01 1.490923e-07 2.735259e-45 1.780592e-144 7.811455e-314
1.700e+04 9.999996e-01 3.704854e-07 6.738009e-44 7.641510e-141 1.490478e-306
1.715e+04 9.999997e-01 2.818647e-07 1.585277e-44 8.611545e-143 9.775979e-311
1.742e+04 9.999999e-01 1.361174e-07 4.161625e-46 1.332669e-147 5.365553e-321
1.789e+04 9.999999e-01 8.214952e-08 4.352224e-47 1.822576e-150 0.000000e+00
1.853e+04 1.000000e+00 1.805286e-08 5.674541e-49 9.371177e-155 0.000000e+00
1.926e+04 1.000000e+00 4.797116e-10 8.357095e-54 2.540215e-166 0.000000e+00
2.003e+04 1.000000e+00 5.176820e-10 1.045377e-53 4.270489e-166 0.000000e+00
2.084e+04 1.000000e+00 9.167906e-11 6.108366e-56 2.544800e-171 0.000000e+00
2.165e+04 1.000000e+00 9.176751e-11 6.120157e-56 2.552172e-171 0.000000e+00
2.245e+04 1.000000e+00 9.184686e-11 6.130745e-56 2.558798e-171 0.000000e+00
2.325e+04 1.000000e+00 3.535396e-10 3.355141e-54 2.972470e-167 0.000000e+00
2.405e+04 1.000000e+00 8.178797e-10 4.047230e-53 1.004852e-164 0.000000e+00
2.487e+04 1.000000e+00 1.010505e-09 7.581745e-53 4.359875e-164 0.000000e+00
2.570e+04 1.000000e+00 4.354903e-09 7.685135e-51 3.484526e-159 0.000000e+00
2.659e+04 1.000000e+00 2.882804e-09 1.703478e-51 6.310189e-161 0.000000e+00
2.764e+04 1.000000e+00 1.027126e-08 7.401924e-50 4.269411e-157 0.000000e+00
2.899e+04 1.000000e+00 1.615686e-08 5.327943e-49 1.282641e-154 0.000000e+00
3.065e+04 1.000000e+00 1.394733e-08 2.946698e-49 2.451542e-155 0.000000e+00
3.252e+04 9.999992e-01 8.295330e-07 3.719247e-44 1.076479e-143 3.059872e-314
3.446e+04 9.999932e-01 6.764904e-06 2.065693e-41 3.305515e-137 7.474213e-302
3.637e+04 1.000000e+00 3.929285e-08 6.027039e-48 2.584221e-152 0.000000e+00
3.815e+04 1.000000e+00 1.287706e-08 1.958034e-49 7.000899e-156 0.000000e+00
3.975e+04 1.000000e+00 1.043121e-09 8.324448e-53 5.416757e-164 0.000000e+00
4.117e+04 1.000000e+00 2.191915e-10 8.100215e-55 1.067508e-168 0.000000e+00
4.247e+04 1.000000e+00 5.037802e-10 9.588876e-54 3.456257e-166 0.000000e+00
4.369e+04 1.000000e+00 6.707095e-10 2.243081e-53 2.522308e-165 0.000000e+00
4.488e+04 1.000000e+00 9.205229e-11 6.158201e-56 2.576006e-171 0.000000e+00
4.608e+04 1.000000e+00 2.210728e-09 7.742024e-52 9.970459e-162 0.000000e+00
4.729e+04 1.000000e+00 1.005301e-09 7.459844e-53 4.191304e-164 0.000000e+00
4.852e+04 1.000000e+00 4.950984e-09 8.479623e-51 2.689547e-159 0.000000e+00
4.975e+04 1.000000e+00 5.498349e-10 1.243307e-53 6.345189e-166 0.000000e+00
5.101e+04 1.000000e+00 1.554168e-09 2.719512e-52 8.632343e-163 0.000000e+00
5.229e+04 1.000000e+00 1.964101e-10 5.847269e-55 4.980867e-169 0.000000e+00
5.360e+04 1.000000e+00 9.205248e-11 6.158227e-56 2.576022e-171 0.000000e+00
5.492e+04 1.000000e+00 1.234777e-10 1.473308e-55 1.981797e-170 0.000000e+00
5.627e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.762e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
5.899e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.034e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.168e+04 1.000000e+00 9.205249e-11 6.158228e-56 2.576023e-171 0.000000e+00
6.297e+04 1.000000e+00 9.205250e-11 6.158229e-56 2.576023e-171 0.000000e+00
