#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
1.126e+03 1.000000e+00 2.932142e-15 2.472555e-66 9.564126e-181 0.000000e+00 0.000000e+00
1.194e+03 1.000000e+00 4.092792e-15 8.318090e-66 2.064084e-179 0.000000e+00 0.000000e+00
1.267e+03 1.000000e+00 6.597085e-15 4.731389e-65 1.687576e-177 0.000000e+00 0.000000e+00
1.345e+03 1.000000e+00 6.324699e-15 4.030728e-65 1.114942e-177 0.000000e+00 0.000000e+00
1.427e+03 1.000000e+00 6.080114e-15 3.298879e-65 6.248568e-178 0.000000e+00 0.000000e+00
1.514e+03 1.000000e+00 1.186462e-14 3.269352e-64 1.746590e-175 0.000000e+00 0.000000e+00
1.607e+03 1.000000e+00 2.493252e-14 4.089578e-63 8.406168e-173 0.000000e+00 0.000000e+00
1.705e+03 1.000000e+00 3.339797e-14 1.020590e-62 7.059422e-172 0.000000e+00 0.000000e+00
1.809e+03 1.000000e+00 7.621159e-14 1.738793e-61 7.515375e-169 9.164918e-320 0.000000e+00
1.919e+03 1.000000e+00 1.319681e-13 1.050656e-60 5.563727e-167 2.018471e-316 0.000000e+00
2.037e+03 1.000000e+00 1.403492e-13 1.070898e-60 4.510210e-167 1.140722e-316 0.000000e+00
2.161e+03 1.000000e+00 1.577700e-13 1.306105e-60 5.600702e-167 1.378941e-316 0.000000e+00
2.293e+03 1.000000e+00 2.807333e-13 8.018535e-60 3.887247e-165 2.502119e-313 0.000000e+00
2.433e+03 1.000000e+00 2.726416e-13 5.833505e-60 1.330168e-165 2.898970e-314 0.000000e+00
2.582e+03 1.000000e+00 3.879111e-13 1.744198e-59 1.681490e-164 2.538627e-312 0.000000e+00
2.739e+03 1.000000e+00 3.244477e-13 9.029719e-60 3.141216e-165 1.168960e-313 0.000000e+00
2.907e+03 1.000000e+00 3.134475e-13 8.581555e-60 3.033429e-165 1.173600e-313 0.000000e+00
3.084e+03 1.000000e+00 1.875044e-13 1.790828e-60 8.400160e-167 2.178864e-316 0.000000e+00
3.273e+03 1.000000e+00 9.012066e-14 2.041141e-61 6.400482e-169 4.537499e-320 0.000000e+00
3.472e+03 1.000000e+00 1.885529e-14 1.644777e-63 9.565963e-174 0.000000e+00 0.000000e+00
3.685e+03 1.000000e+00 5.298262e-15 3.257361e-65 1.119403e-177 0.000000e+00 0.000000e+00
3.910e+03 1.000000e+00 1.420394e-15 4.534070e-67 4.267118e-182 0.000000e+00 0.000000e+00
4.148e+03 1.000000e+00 5.351080e-16 1.836737e-68 1.964576e-185 0.000000e+00 0.000000e+00
4.402e+03 1.000000e+00 1.987341e-16 6.666773e-70 6.367597e-189 0.000000e+00 0.000000e+00
4.671e+03 1.000000e+00 1.121579e-16 9.009613e-71 4.432604e-191 0.000000e+00 0.000000e+00
4.956e+03 1.000000e+00 8.606200e-17 3.004181e-71 2.317949e-192 0.000000e+00 0.000000e+00
5.259e+03 1.000000e+00 4.942935e-17 3.338230e-72 7.087867e-195 0.000000e+00 0.000000e+00
5.580e+03 1.000000e+00 4.783051e-17 2.390188e-72 2.321521e-195 0.000000e+00 0.000000e+00
5.921e+03 1.000000e+00 3.870312e-17 9.374992e-73 1.761693e-196 0.000000e+00 0.000000e+00
6.282e+03 1.000000e+00 2.141073e-17 1.019040e-73 5.884699e-199 0.000000e+00 0.000000e+00
6.666e+03 1.000000e+00 1.418463e-17 2.299765e-74 1.373221e-200 0.000000e+00 0.000000e+00
7.074e+03 1.000000e+00 5.995415e-18 1.106148e-75 7.154418e-204 0.000000e+00 0.000000e+00
7.506e+03 1.000000e+00 2.388131e-18 4.264348e-77 2.114030e-207 0.000000e+00 0.000000e+00
7.964e+03 1.000000e+00 7.094544e-19 5.883491e-79 4.866809e-212 0.000000e+00 0.000000e+00
8.451e+03 1.000000e+00 1.923027e-19 5.995017e-81 5.403756e-217 0.000000e+00 0.000000e+00
8.967e+03 1.000000e+00 3.774114e-20 1.846976e-83 2.824816e-223 0.000000e+00 0.000000e+00
9.514e+03 1.000000e+00 7.340168e-21 5.170162e-86 1.070219e-229 0.000000e+00 0.000000e+00
1.010e+04 1.000000e+00 1.085719e-21 5.166723e-89 2.861120e-237 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 1.560254e-22 4.221514e-92 4.068093e-245 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 2.016685e-23 2.077536e-95 1.375076e-253 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 7.908379e-24 4.886407e-97 6.701162e-258 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 2.149741e-24 3.137097e-99 1.273825e-263 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 1.086306e-24 1.962956e-100 7.936261e-267 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 1.616284e-25 1.588846e-103 9.285792e-275 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 4.651485e-26 1.388751e-105 4.379106e-280 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 1.949454e-26 5.294612e-107 9.825669e-284 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 1.616042e-26 2.439051e-107 1.228213e-284 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 1.146177e-26 6.637136e-108 4.263042e-286 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 7.233758e-28 2.430498e-112 2.026974e-297 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 5.141227e-28 5.095209e-113 2.591204e-299 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 3.078910e-28 5.868818e-114 7.495865e-302 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 2.038951e-28 1.015456e-114 6.398483e-304 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 5.844443e-29 1.047411e-116 5.758854e-309 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 1.216164e-28 9.376016e-116 8.150966e-307 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 3.497356e-29 7.946376e-118 3.431548e-312 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 7.546688e-30 1.709432e-120 2.974374e-319 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 3.934301e-30 1.646616e-121 8.250896e-322 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 1.124391e-30 4.741188e-123 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 1.507916e-31 9.079681e-126 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 1.031975e-32 1.021727e-129 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 3.539237e-34 2.467650e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 3.546190e-34 2.477355e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 3.550904e-34 2.483946e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 3.553675e-34 2.487825e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 3.556160e-34 2.491305e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 3.558030e-34 2.493925e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+04 1.000000e+00 3.559225e-34 2.495601e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+04 1.000000e+00 4.670029e-34 5.872577e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 1.890866e-33 4.816309e-132 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 1.338419e-32 2.295935e-129 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 1.003858e-32 9.273956e-130 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 3.719434e-32 5.748552e-128 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 8.421737e-32 7.548577e-127 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 1.645897e-29 1.330211e-119 1.995501e-317 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 5.019698e-30 4.436108e-121 1.157596e-320 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 2.819477e-31 3.398291e-125 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 4.253115e-34 4.369980e-134 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 3.562564e-34 2.500286e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 5.839850e-33 1.681602e-130 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 3.562582e-34 2.500310e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 3.562587e-34 2.500318e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 3.562591e-34 2.500323e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 3.562593e-34 2.500326e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 2.602548e-26 1.486917e-109 5.503241e-294 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 1.057009e-33 7.699316e-133 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 3.562596e-34 2.500330e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 3.562596e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 205.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.000000e+00 5.227268e-15 1.993113e-65 1.848454e-178 0.000000e+00 0.000000e+00
8.862e+02 1.000000e+00 4.415385e-15 1.079820e-65 3.921434e-179 0.000000e+00 0.000000e+00
9.061e+02 1.000000e+00 3.224476e-15 3.448371e-66 2.184184e-180 0.000000e+00 0.000000e+00
9.444e+02 1.000000e+00 3.703891e-15 5.704760e-66 7.805340e-180 0.000000e+00 0.000000e+00
9.991e+02 1.000000e+00 3.203111e-15 3.366110e-66 2.054759e-180 0.000000e+00 0.000000e+00
1.061e+03 1.000000e+00 5.823707e-15 2.950693e-65 4.987235e-178 0.000000e+00 0.000000e+00
1.126e+03 1.000000e+00 3.959309e-15 7.271176e-66 1.442791e-179 0.000000e+00 0.000000e+00
1.194e+03 1.000000e+00 3.338143e-15 3.920439e-66 3.031249e-180 0.000000e+00 0.000000e+00
1.267e+03 1.000000e+00 3.616301e-15 5.268956e-66 6.444050e-180 0.000000e+00 0.000000e+00
1.345e+03 1.000000e+00 5.918882e-15 3.130306e-65 5.793022e-178 0.000000e+00 0.000000e+00
1.427e+03 1.000000e+00 7.287292e-15 6.288202e-65 3.145129e-177 0.000000e+00 0.000000e+00
1.514e+03 1.000000e+00 1.850329e-14 1.617087e-63 9.778853e-174 0.000000e+00 0.000000e+00
1.607e+03 1.000000e+00 2.988031e-14 7.781086e-63 4.203302e-172 0.000000e+00 0.000000e+00
1.705e+03 1.000000e+00 3.458287e-14 1.143715e-62 9.267185e-172 0.000000e+00 0.000000e+00
1.809e+03 1.000000e+00 6.080331e-14 7.598660e-62 9.168357e-170 1.936737e-321 0.000000e+00
1.919e+03 1.000000e+00 7.175280e-14 1.154968e-61 2.099770e-169 7.475213e-321 0.000000e+00
2.037e+03 1.000000e+00 1.297074e-13 7.967247e-61 2.109172e-167 2.815478e-317 0.000000e+00
2.161e+03 1.000000e+00 1.673857e-13 1.593902e-60 9.086950e-167 3.294922e-316 0.000000e+00
2.293e+03 1.000000e+00 2.181295e-13 3.226105e-60 3.912702e-166 3.769192e-315 0.000000e+00
2.433e+03 1.000000e+00 2.887287e-13 7.048160e-60 2.095483e-165 6.543483e-314 0.000000e+00
2.582e+03 1.000000e+00 3.578658e-13 1.298977e-59 7.958217e-165 6.448294e-313 0.000000e+00
2.739e+03 1.000000e+00 3.547721e-13 1.210306e-59 6.333668e-165 4.097350e-313 0.000000e+00
2.907e+03 1.000000e+00 2.579183e-13 4.382360e-60 5.798997e-166 5.876760e-315 0.000000e+00
3.084e+03 1.000000e+00 1.369118e-13 6.234787e-61 6.496048e-168 2.182006e-318 0.000000e+00
3.273e+03 1.000000e+00 5.876915e-14 4.952011e-62 2.112695e-170 9.881313e-323 0.000000e+00
3.472e+03 1.000000e+00 2.074174e-14 2.222757e-63 1.935749e-173 0.000000e+00 0.000000e+00
3.685e+03 1.000000e+00 3.635677e-15 8.955677e-66 4.700872e-179 0.000000e+00 0.000000e+00
3.910e+03 1.000000e+00 1.180239e-15 2.361105e-67 8.399868e-183 0.000000e+00 0.000000e+00
4.148e+03 1.000000e+00 4.011923e-16 6.634134e-69 1.547200e-186 0.000000e+00 0.000000e+00
4.402e+03 1.000000e+00 1.422259e-16 2.028512e-70 3.239280e-190 0.000000e+00 0.000000e+00
4.671e+03 1.000000e+00 1.030034e-16 6.591147e-71 2.001703e-191 0.000000e+00 0.000000e+00
4.956e+03 1.000000e+00 6.314922e-17 9.943924e-72 1.447163e-193 0.000000e+00 0.000000e+00
5.259e+03 1.000000e+00 4.603129e-17 2.563997e-72 3.611842e-195 0.000000e+00 0.000000e+00
5.580e+03 1.000000e+00 4.134144e-17 1.410674e-72 6.132009e-196 0.000000e+00 0.000000e+00
5.921e+03 1.000000e+00 2.939478e-17 3.502058e-73 1.485584e-197 0.000000e+00 0.000000e+00
6.282e+03 1.000000e+00 2.405783e-17 1.521176e-73 1.575615e-198 0.000000e+00 0.000000e+00
6.666e+03 1.000000e+00 1.096189e-17 9.109270e-75 1.335460e-201 0.000000e+00 0.000000e+00
7.074e+03 1.000000e+00 5.770529e-18 9.542328e-76 4.868367e-204 0.000000e+00 0.000000e+00
7.506e+03 1.000000e+00 1.952458e-18 2.056456e-77 3.349636e-208 0.000000e+00 0.000000e+00
7.964e+03 1.000000e+00 6.145697e-19 3.483727e-79 1.288275e-212 0.000000e+00 0.000000e+00
8.451e+03 1.000000e+00 1.552629e-19 2.758810e-81 7.592913e-218 0.000000e+00 0.000000e+00
8.967e+03 1.000000e+00 3.575116e-20 1.504153e-83 1.662198e-223 0.000000e+00 0.000000e+00
9.514e+03 1.000000e+00 5.880876e-21 2.312082e-86 1.397590e-230 0.000000e+00 0.000000e+00
1.010e+04 1.000000e+00 1.133756e-21 5.963422e-89 4.041324e-237 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 1.634782e-22 4.931777e-92 5.923823e-245 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 2.918961e-23 7.721558e-95 3.666976e-252 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 7.525026e-24 4.042716e-97 4.101207e-258 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 1.379135e-24 6.323469e-100 2.244308e-265 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 4.280970e-25 6.900618e-102 1.735935e-270 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 8.787535e-26 1.766039e-104 3.655445e-277 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 3.628262e-26 5.641769e-106 4.491965e-281 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 1.271791e-26 1.128826e-107 1.983131e-285 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 1.068847e-26 5.474502e-108 2.828946e-286 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 1.670951e-27 6.613215e-111 1.204538e-293 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 9.464934e-28 6.363991e-112 2.274599e-296 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 3.362046e-28 1.106430e-113 5.545904e-301 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 5.656760e-28 5.126132e-113 1.710786e-299 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 9.645077e-29 6.994934e-116 7.768014e-307 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 4.106948e-29 2.700704e-117 1.700146e-310 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 2.146256e-29 2.281134e-118 2.832615e-313 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 5.291507e-29 4.437154e-117 3.496458e-310 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 7.273391e-29 1.068464e-116 2.278190e-309 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 1.401642e-29 1.593687e-119 8.270730e-317 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 9.991156e-30 4.130252e-120 2.331590e-318 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 3.723590e-32 9.154906e-128 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 7.804994e-33 4.236894e-130 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 4.252855e-34 4.401811e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 3.546427e-34 2.477687e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 3.551074e-34 2.484183e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 3.553805e-34 2.488005e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 3.556254e-34 2.491436e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 3.558096e-34 2.494018e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+04 1.000000e+00 3.559274e-34 2.495669e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+04 1.000000e+00 9.889096e-34 6.246977e-133 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 2.283383e-33 8.726858e-132 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 3.592882e-33 3.640535e-131 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 3.014360e-32 2.964657e-128 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 1.421563e-32 2.775423e-129 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 2.949745e-32 2.768400e-128 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 2.167827e-29 3.754185e-119 2.886957e-316 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 5.091823e-30 4.637540e-121 1.283088e-320 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 3.326392e-31 5.721384e-125 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 7.005396e-33 2.983784e-130 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 3.562565e-34 2.500287e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 3.562574e-34 2.500299e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 3.562582e-34 2.500310e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 3.562587e-34 2.500318e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 3.562591e-34 2.500323e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 3.562593e-34 2.500326e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 3.562594e-34 2.500328e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 1.647975e-27 2.498475e-113 8.326503e-303 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 3.562596e-34 2.500330e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 3.562596e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 206.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.000000e+00 4.743545e-15 1.384168e-65 7.238704e-179 0.000000e+00 0.000000e+00
8.862e+02 1.000000e+00 4.404847e-16 2.463128e-69 2.353221e-188 0.000000e+00 0.000000e+00
9.061e+02 1.000000e+00 1.622140e-15 2.809477e-67 3.779202e-183 0.000000e+00 0.000000e+00
9.444e+02 1.000000e+00 7.739765e-15 8.187293e-65 6.491594e-177 0.000000e+00 0.000000e+00
9.991e+02 1.000000e+00 6.101839e-15 3.453417e-65 7.312745e-178 0.000000e+00 0.000000e+00
