#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.2 2.42 2.662 2.9282 3.22102 3.543122 3.897434 4.287178 4.715896 5.187485 5.706233 6.276857 6.904542 7.594996 8.354497 9.189946 10.10894 11.10894 12.10894 13.108941 14.108941 15.108941 16.108941 17.108941 18.108941 19.108941 20.108941 21.108941 22.108941 23.108941 24.108941 25.108941 26.108941 27.108941 28.108941 29.108941 30.108941 31.108941 32.108941 33.108941 34.108941 35.108941 36.108941 37.108941 38.108941 39.108941 40.108941 41.108941 42.108941 43.108941 44.108941 45.108941 46.108941 47.108941 48.108941 49.108941 50.108941 51.108941 52.108941 53.108941 54.108941 55.108941 56.108941 57.108941 58.108941 59.108941 60.108941 61.108941 62.108941 63.108941 64.108941 65.108941 66.108941 67.108941 68.108941 69.108941 70.108941 71.108941 72.108941 73.108941 74.108941 75.108941 76.108941 77.108941 78.108941 79.108941 80.108941 81.108941 82.108941 83.108941 84.108941 85.108941 86.108941 87.108941 88.108941 89.108941 90.108941 91.108941 92.108941 93.108941 94.108941 95.108941 96.108941 97.108935 98.108935 99.108935 100.108935 101.108935 102.108935 103.108935 104.108935 105.108935 106.108935 107.108935 108.108935 109.108935 110.108935 111.108935 112.108935 113.108935 114.108935 115.108935 116.108935 117.108935 118.108935 119.108935 120.108935 121.108935 122.108935 123.108935 124.108935 125.108935 126.108935 127.108935 128.108935 129.108935 130.108935 131.108935 132.108935 133.108935 134.108935 135.108935 136.108935 137.108935 138.108935 139.108935 140.108935 141.108935 142.108935 143.108935 144.108935 145.108935 146.108935 147.108935 148.108935 149.108935 150.108935 151.108935 152.108935 153.108935 154.108935 155.108935 156.108935 157.108935 158.108935 159.108935 160.108935 161.108935 162.108935 163.108935 164.108935 165.108935 166.108935 167.108935 168.108935 169.108935 170.108935 171.108935 172.108935 173.108935 174.108935 175.108935 176.108935 177.108935 178.108935 179.108935 180.108935 181.108935 182.108935 183.108935 184.108935 185.108935 186.108935 187.108935 188.108935 189.108935 190.108935 191.108935 192.108935 193.108935 194.108935 195.108935 196.108935 197.108935 198.108935 199.108935 200.108935 201.108935 202.108935 203.108935 204.108935 205.108935 206.108935 207.108935 208.108935 209.108935 210.108935 211.108935 212.108935 213.108935 214.108935 215.108935 216.108935 217.108935 218.108935 219.108935 220.108935 221.108935 222.108935 223.108935 224.108935 225.108935 226.108935 227.108935 228.108935 229.108935 230.108935 231.108935 232.108935 233.108935 234.108935 235.108935 236.108935 237.108935 238.108935 239.108935 240.108935 241.108935 242.108935 243.108935 244.108935 245.108935 246.108935 247.108935 248.108935 249.108935 250.108935
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.775e+04 9.949209e-01 5.079123e-03 8.573621e-28 5.716901e-200 0.000000e+00 0.000000e+00
2.825e+04 9.964892e-01 3.510797e-03 1.779101e-28 1.260480e-203 0.000000e+00 0.000000e+00
2.875e+04 9.977540e-01 2.245992e-03 2.715593e-29 5.773672e-208 0.000000e+00 0.000000e+00
2.925e+04 9.957557e-01 4.244258e-03 2.678507e-28 2.876202e-203 0.000000e+00 0.000000e+00
2.975e+04 9.932035e-01 6.796484e-03 1.396604e-27 5.900045e-200 0.000000e+00 0.000000e+00
3.025e+04 9.946220e-01 5.377991e-03 4.846272e-28 1.657348e-202 0.000000e+00 0.000000e+00
3.075e+04 9.944590e-01 5.541019e-03 4.628883e-28 7.162961e-203 0.000000e+00 0.000000e+00
3.125e+04 9.953584e-01 4.641583e-03 1.995233e-28 5.872507e-205 0.000000e+00 0.000000e+00
3.175e+04 9.916970e-01 8.302989e-03 1.601860e-27 1.054979e-200 0.000000e+00 0.000000e+00
3.225e+04 9.918596e-01 8.140355e-03 1.267123e-27 1.798689e-201 0.000000e+00 0.000000e+00
3.275e+04 9.936030e-01 6.397007e-03 4.251736e-28 4.169930e-204 0.000000e+00 0.000000e+00
3.325e+04 9.867839e-01 1.321608e-02 5.957638e-27 1.196680e-198 0.000000e+00 0.000000e+00
3.375e+04 9.927002e-01 7.299767e-03 5.175681e-28 3.408154e-204 0.000000e+00 0.000000e+00
3.425e+04 9.873291e-01 1.267092e-02 3.677976e-27 3.212608e-200 0.000000e+00 0.000000e+00
3.475e+04 9.909672e-01 9.032827e-03 8.494236e-28 1.173376e-203 0.000000e+00 0.000000e+00
3.525e+04 9.957013e-01 4.298699e-03 4.105989e-29 1.686590e-210 0.000000e+00 0.000000e+00
3.575e+04 9.934285e-01 6.571533e-03 1.800155e-28 1.486721e-207 0.000000e+00 0.000000e+00
3.625e+04 9.902791e-01 9.720900e-03 7.067456e-28 7.979924e-205 0.000000e+00 0.000000e+00
3.675e+04 9.940650e-01 5.934985e-03 9.234386e-29 1.875127e-209 0.000000e+00 0.000000e+00
3.725e+04 9.950419e-01 4.958132e-03 3.738170e-29 9.220873e-212 0.000000e+00 0.000000e+00
3.775e+04 9.978404e-01 2.159576e-03 1.252106e-30 1.896467e-219 0.000000e+00 0.000000e+00
3.825e+04 9.966061e-01 3.393909e-03 6.292531e-30 3.732887e-216 0.000000e+00 0.000000e+00
3.875e+04 9.948433e-01 5.156736e-03 2.809084e-29 4.229709e-213 0.000000e+00 0.000000e+00
3.925e+04 9.880882e-01 1.191183e-02 5.893028e-28 8.265904e-207 0.000000e+00 0.000000e+00
3.975e+04 9.871555e-01 1.284449e-02 6.717262e-28 8.649963e-207 0.000000e+00 0.000000e+00
4.025e+04 9.906277e-01 9.372341e-03 1.656429e-28 3.997461e-210 0.000000e+00 0.000000e+00
#TIME: 170.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 9.923120e-04 9.990077e-01 1.760486e-09 6.667398e-93 3.474829e-208 0.000000e+00
7.500e+02 1.134998e-03 9.988650e-01 9.729811e-10 9.064472e-95 3.203214e-212 0.000000e+00
1.250e+03 1.184922e-03 9.988151e-01 6.976093e-10 6.524985e-96 1.025670e-214 0.000000e+00
1.750e+03 1.327950e-03 9.986720e-01 3.940445e-10 9.359533e-98 1.033988e-218 0.000000e+00
2.250e+03 1.425253e-03 9.985747e-01 2.542349e-10 3.219920e-99 6.754148e-222 0.000000e+00
2.750e+03 1.612914e-03 9.983871e-01 1.367036e-10 3.204665e-101 3.082386e-226 0.000000e+00
3.250e+03 1.819862e-03 9.981801e-01 7.368391e-11 3.194569e-103 1.405767e-230 0.000000e+00
3.750e+03 2.125913e-03 9.978741e-01 3.504237e-11 1.344014e-105 1.004234e-235 0.000000e+00
4.250e+03 2.462327e-03 9.975377e-01 1.704674e-11 6.515090e-108 9.688741e-241 0.000000e+00
4.750e+03 2.884200e-03 9.971158e-01 7.935028e-12 2.317721e-110 4.799701e-246 0.000000e+00
5.250e+03 3.380429e-03 9.966196e-01 3.669440e-12 7.825712e-113 2.121133e-251 0.000000e+00
5.750e+03 3.900237e-03 9.960998e-01 1.787358e-12 3.750689e-115 1.985608e-256 0.000000e+00
6.250e+03 4.331774e-03 9.956682e-01 9.935222e-13 4.423735e-117 1.283943e-260 0.000000e+00
6.750e+03 5.505687e-03 9.944943e-01 3.987514e-13 7.537038e-120 1.409200e-266 0.000000e+00
7.250e+03 1.482923e-02 9.851708e-01 7.273482e-14 2.318166e-123 1.045138e-273 0.000000e+00
7.750e+03 6.259149e-01 3.740851e-01 2.746991e-18 4.684742e-145 3.574822e-318 0.000000e+00
8.250e+03 9.439787e-01 5.602134e-02 1.349788e-21 6.845595e-161 0.000000e+00 0.000000e+00
8.750e+03 9.848950e-01 1.510499e-02 1.039556e-23 4.916543e-171 0.000000e+00 0.000000e+00
9.250e+03 9.938674e-01 6.132579e-03 3.622805e-25 4.152276e-178 0.000000e+00 0.000000e+00
9.750e+03 9.970655e-01 2.934476e-03 2.209393e-26 4.193507e-184 0.000000e+00 0.000000e+00
1.025e+04 9.984687e-01 1.531328e-03 1.778184e-27 1.352794e-189 0.000000e+00 0.000000e+00
1.075e+04 9.986360e-01 1.364025e-03 1.064818e-27 8.089941e-191 0.000000e+00 0.000000e+00
1.125e+04 9.989394e-01 1.060595e-03 3.667181e-28 2.723583e-193 0.000000e+00 0.000000e+00
1.175e+04 9.992272e-01 7.728207e-04 9.603681e-29 2.130376e-196 0.000000e+00 0.000000e+00
1.225e+04 9.994778e-01 5.222141e-04 1.847566e-29 3.331386e-200 0.000000e+00 0.000000e+00
1.275e+04 9.995184e-01 4.816332e-04 1.158076e-29 1.791076e-201 0.000000e+00 0.000000e+00
1.325e+04 9.996204e-01 3.796467e-04 3.970513e-30 4.745015e-204 0.000000e+00 0.000000e+00
1.375e+04 9.997790e-01 2.209846e-04 4.257823e-31 3.845410e-209 0.000000e+00 0.000000e+00
1.425e+04 9.996681e-01 3.318827e-04 1.727478e-30 2.255314e-206 0.000000e+00 0.000000e+00
1.475e+04 9.994612e-01 5.388035e-04 9.454685e-30 5.891463e-203 0.000000e+00 0.000000e+00
1.525e+04 9.996867e-01 3.133004e-04 1.009242e-30 4.658043e-208 0.000000e+00 0.000000e+00
1.575e+04 9.996246e-01 3.753900e-04 1.722772e-30 3.662216e-207 0.000000e+00 0.000000e+00
1.625e+04 9.992587e-01 7.412647e-04 1.997825e-29 4.028638e-202 0.000000e+00 0.000000e+00
1.675e+04 9.994830e-01 5.169746e-04 4.284637e-30 1.032310e-205 0.000000e+00 0.000000e+00
1.725e+04 9.994143e-01 5.857375e-04 5.903773e-30 2.794326e-205 0.000000e+00 0.000000e+00
1.775e+04 9.993113e-01 6.886744e-04 9.368027e-30 1.523356e-204 0.000000e+00 0.000000e+00
1.825e+04 9.983916e-01 1.608411e-03 2.069004e-28 4.147689e-198 0.000000e+00 0.000000e+00
1.875e+04 9.992607e-01 7.393377e-04 8.959558e-30 3.662570e-205 0.000000e+00 0.000000e+00
1.925e+04 9.964901e-01 3.509939e-03 3.008557e-27 7.681865e-193 0.000000e+00 0.000000e+00
1.975e+04 9.984794e-01 1.520554e-03 1.037270e-28 2.189634e-200 0.000000e+00 0.000000e+00
2.025e+04 9.963935e-01 3.606502e-03 2.433819e-27 8.038346e-194 0.000000e+00 0.000000e+00
2.075e+04 9.977977e-01 2.202281e-03 3.131568e-28 1.619407e-198 0.000000e+00 0.000000e+00
2.125e+04 9.962043e-01 3.795673e-03 2.158724e-27 1.330322e-194 0.000000e+00 0.000000e+00
2.175e+04 9.949068e-01 5.093218e-03 5.698060e-27 9.158523e-193 0.000000e+00 0.000000e+00
2.225e+04 9.926944e-01 7.305578e-03 1.945788e-26 2.276670e-190 0.000000e+00 0.000000e+00
2.275e+04 9.944656e-01 5.534397e-03 5.713075e-27 2.787674e-193 0.000000e+00 0.000000e+00
2.325e+04 9.951203e-01 4.879729e-03 3.008126e-27 6.270863e-195 0.000000e+00 0.000000e+00
2.375e+04 9.941692e-01 5.830822e-03 5.088953e-27 4.713047e-194 0.000000e+00 0.000000e+00
2.425e+04 9.928167e-01 7.183340e-03 9.691602e-27 6.405936e-193 0.000000e+00 0.000000e+00
2.475e+04 9.957149e-01 4.285142e-03 1.137098e-27 8.149519e-198 0.000000e+00 0.000000e+00
2.525e+04 9.911048e-01 8.895224e-03 1.607366e-26 2.393483e-192 0.000000e+00 0.000000e+00
2.575e+04 9.956688e-01 4.331200e-03 8.636157e-28 6.228261e-199 0.000000e+00 0.000000e+00
2.625e+04 9.980299e-01 1.970145e-03 3.588810e-29 4.508163e-206 0.000000e+00 0.000000e+00
2.675e+04 9.989521e-01 1.047858e-03 2.704767e-30 6.175563e-212 0.000000e+00 0.000000e+00
2.725e+04 9.978941e-01 2.105948e-03 3.367820e-29 9.766909e-207 0.000000e+00 0.000000e+00
2.775e+04 9.987626e-01 1.237404e-03 3.710330e-30 8.792163e-212 0.000000e+00 0.000000e+00
2.825e+04 9.977030e-01 2.297047e-03 3.413897e-29 3.102951e-207 0.000000e+00 0.000000e+00
2.875e+04 9.974173e-01 2.582697e-03 4.562508e-29 7.172042e-207 0.000000e+00 0.000000e+00
2.925e+04 9.996782e-01 3.218155e-04 1.271403e-32 6.598041e-225 0.000000e+00 0.000000e+00
2.975e+04 9.977267e-01 2.273338e-03 2.033636e-29 3.820858e-209 0.000000e+00 0.000000e+00
3.025e+04 9.929954e-01 7.004572e-03 1.317275e-27 2.272770e-200 0.000000e+00 0.000000e+00
3.075e+04 9.925155e-01 7.484459e-03 1.455609e-27 2.074365e-200 0.000000e+00 0.000000e+00
3.125e+04 9.903519e-01 9.648145e-03 3.284142e-27 6.417907e-199 0.000000e+00 0.000000e+00
3.175e+04 9.899675e-01 1.003246e-02 3.255977e-27 3.360596e-199 0.000000e+00 0.000000e+00
3.225e+04 9.892692e-01 1.073079e-02 3.599586e-27 3.029589e-199 0.000000e+00 0.000000e+00
3.275e+04 9.910797e-01 8.920265e-03 1.508430e-27 2.181769e-201 0.000000e+00 0.000000e+00
3.325e+04 9.899325e-01 1.006753e-02 2.047769e-27 5.444250e-201 0.000000e+00 0.000000e+00
3.375e+04 9.923715e-01 7.628531e-03 6.036556e-28 6.913174e-204 0.000000e+00 0.000000e+00
3.425e+04 9.890569e-01 1.094312e-02 2.060009e-27 1.693225e-201 0.000000e+00 0.000000e+00
3.475e+04 9.928478e-01 7.152187e-03 3.409031e-28 1.174829e-205 0.000000e+00 0.000000e+00
3.525e+04 9.933759e-01 6.624061e-03 2.147491e-28 6.229644e-207 0.000000e+00 0.000000e+00
3.575e+04 9.955052e-01 4.494839e-03 4.069737e-29 8.137424e-211 0.000000e+00 0.000000e+00
3.625e+04 9.935272e-01 6.472798e-03 1.418180e-28 2.284732e-208 0.000000e+00 0.000000e+00
3.675e+04 9.975576e-01 2.442371e-03 2.967539e-30 6.155628e-217 0.000000e+00 0.000000e+00
3.725e+04 9.957775e-01 4.222532e-03 2.037728e-29 4.664574e-213 0.000000e+00 0.000000e+00
3.775e+04 9.926310e-01 7.368955e-03 1.444088e-28 4.029847e-209 0.000000e+00 0.000000e+00
3.825e+04 9.959297e-01 4.070319e-03 1.274394e-29 1.293315e-214 0.000000e+00 0.000000e+00
3.875e+04 9.913167e-01 8.683341e-03 2.031798e-28 7.336621e-209 0.000000e+00 0.000000e+00
3.925e+04 9.951402e-01 4.859765e-03 1.725620e-29 1.393979e-214 0.000000e+00 0.000000e+00
3.975e+04 9.947193e-01 5.280710e-03 2.264651e-29 4.510788e-214 0.000000e+00 0.000000e+00
4.025e+04 9.817754e-01 1.822457e-02 2.200139e-27 1.708544e-204 0.000000e+00 0.000000e+00
#TIME: 171.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 1.071426e-03 9.989286e-01 1.359947e-09 1.161926e-93 8.206201e-210 0.000000e+00
7.500e+02 1.090172e-03 9.989098e-01 1.083806e-09 1.778324e-94 1.338053e-211 0.000000e+00
1.250e+03 1.269708e-03 9.987303e-01 5.473019e-10 1.237783e-96 2.889584e-216 0.000000e+00
1.750e+03 1.326895e-03 9.986731e-01 3.872442e-10 7.988393e-98 7.282143e-219 0.000000e+00
2.250e+03 1.472243e-03 9.985278e-01 2.237696e-10 1.308031e-99 9.692411e-223 0.000000e+00
2.750e+03 1.670770e-03 9.983292e-01 1.189876e-10 1.203237e-101 3.732670e-227 0.000000e+00
3.250e+03 1.874490e-03 9.981255e-01 6.528648e-11 1.349567e-103 2.190519e-231 0.000000e+00
3.750e+03 2.147920e-03 9.978521e-01 3.313524e-11 8.817842e-106 4.021275e-236 0.000000e+00
4.250e+03 2.516749e-03 9.974833e-01 1.547968e-11 3.241570e-108 2.142468e-241 0.000000e+00
4.750e+03 2.978621e-03 9.970214e-01 6.945708e-12 8.964494e-111 6.179682e-247 0.000000e+00
5.250e+03 3.446915e-03 9.965531e-01 3.356505e-12 4.085649e-113 5.198449e-252 0.000000e+00
5.750e+03 3.979479e-03 9.960205e-01 1.630742e-12 1.923235e-115 4.681215e-257 0.000000e+00
6.250e+03 4.408819e-03 9.955912e-01 9.142468e-13 2.404337e-117 3.429777e-261 0.000000e+00
6.750e+03 5.622700e-03 9.943773e-01 3.647128e-13 3.976744e-120 3.543299e-267 0.000000e+00
7.250e+03 1.658321e-02 9.834168e-01 5.622531e-14 5.292798e-124 4.726999e-275 0.000000e+00
7.750e+03 6.664653e-01 3.335347e-01 1.547903e-18 2.475184e-146 8.028567e-321 0.000000e+00
8.250e+03 9.511630e-01 4.883703e-02 7.748998e-22 4.067124e-162 0.000000e+00 0.000000e+00
8.750e+03 9.846465e-01 1.535346e-02 1.089407e-23 5.839243e-171 0.000000e+00 0.000000e+00
9.250e+03 9.946349e-01 5.365096e-03 2.134242e-25 2.807196e-179 0.000000e+00 0.000000e+00
9.750e+03 9.978998e-01 2.100228e-03 6.032382e-27 6.165099e-187 0.000000e+00 0.000000e+00
1.025e+04 9.981944e-01 1.805565e-03 3.289862e-27 2.721453e-188 0.000000e+00 0.000000e+00
1.075e+04 9.993385e-01 6.615333e-04 6.545422e-29 7.081093e-197 0.000000e+00 0.000000e+00
1.125e+04 9.995425e-01 4.575422e-04 1.438947e-29 2.545071e-200 0.000000e+00 0.000000e+00
1.175e+04 9.995781e-01 4.219161e-04 9.289989e-30 1.777934e-201 0.000000e+00 0.000000e+00
1.225e+04 9.993290e-01 6.710325e-04 4.752802e-29 3.463990e-198 0.000000e+00 0.000000e+00
1.275e+04 9.997014e-01 2.985588e-04 1.822285e-30 1.683218e-205 0.000000e+00 0.000000e+00
1.325e+04 9.996030e-01 3.969895e-04 4.637473e-30 9.678576e-204 0.000000e+00 0.000000e+00
1.375e+04 9.996337e-01 3.662969e-04 2.906964e-30 5.173134e-205 0.000000e+00 0.000000e+00
1.425e+04 9.996482e-01 3.518453e-04 2.126410e-30 5.971206e-206 0.000000e+00 0.000000e+00
1.475e+04 9.998159e-01 1.841281e-04 1.515227e-31 6.297281e-212 0.000000e+00 0.000000e+00
1.525e+04 9.994532e-01 5.467585e-04 8.401318e-30 1.686970e-203 0.000000e+00 0.000000e+00
1.575e+04 9.997266e-01 2.733774e-04 5.028850e-31 7.482832e-210 0.000000e+00 0.000000e+00
1.625e+04 9.996166e-01 3.834093e-04 1.569576e-30 1.188363e-207 0.000000e+00 0.000000e+00
1.675e+04 9.995379e-01 4.621448e-04 2.743044e-30 1.052910e-206 0.000000e+00 0.000000e+00
1.725e+04 9.995131e-01 4.869119e-04 2.860474e-30 7.112965e-207 0.000000e+00 0.000000e+00
1.775e+04 9.982229e-01 1.777058e-03 3.495459e-28 9.691653e-197 0.000000e+00 0.000000e+00
1.825e+04 9.991316e-01 8.683604e-04 1.915655e-29 2.779482e-203 0.000000e+00 0.000000e+00
1.875e+04 9.970905e-01 2.909464e-03 1.687541e-27 7.395604e-194 0.000000e+00 0.000000e+00
1.925e+04 9.990940e-01 9.060062e-04 1.642697e-29 3.884540e-204 0.000000e+00 0.000000e+00
1.975e+04 9.981997e-01 1.800274e-03 1.951628e-28 4.807645e-199 0.000000e+00 0.000000e+00
2.025e+04 9.987478e-01 1.252199e-03 4.137700e-29 1.160332e-202 0.000000e+00 0.000000e+00
2.075e+04 9.977433e-01 2.256743e-03 3.384272e-28 2.242043e-198 0.000000e+00 0.000000e+00
2.125e+04 9.967101e-01 3.289894e-03 1.227026e-27 7.509123e-196 0.000000e+00 0.000000e+00
2.175e+04 9.930148e-01 6.985197e-03 1.887426e-26 3.355101e-190 0.000000e+00 0.000000e+00
2.225e+04 9.971275e-01 2.872529e-03 5.311396e-28 3.481914e-198 0.000000e+00 0.000000e+00
2.275e+04 9.931918e-01 6.808233e-03 1.246752e-26 1.280143e-191 0.000000e+00 0.000000e+00
2.325e+04 9.909126e-01 9.087393e-03 3.231285e-26 8.053949e-190 0.000000e+00 0.000000e+00
2.375e+04 9.937313e-01 6.268671e-03 6.615265e-27 1.638224e-193 0.000000e+00 0.000000e+00
2.425e+04 9.951397e-01 4.860308e-03 2.124613e-27 3.138013e-196 0.000000e+00 0.000000e+00
2.475e+04 9.871993e-01 1.280065e-02 7.522880e-26 8.930773e-189 0.000000e+00 0.000000e+00
2.525e+04 9.901782e-01 9.821849e-03 2.315179e-26 1.383726e-191 0.000000e+00 0.000000e+00
2.575e+04 9.967412e-01 3.258828e-03 2.847646e-28 2.321941e-201 0.000000e+00 0.000000e+00
2.625e+04 9.922856e-01 7.714382e-03 6.667152e-27 8.464733e-195 0.000000e+00 0.000000e+00
2.675e+04 9.970063e-01 2.993718e-03 1.494886e-28 2.791513e-203 0.000000e+00 0.000000e+00
2.725e+04 9.983403e-01 1.659743e-03 1.327012e-29 8.818625e-209 0.000000e+00 0.000000e+00
2.775e+04 9.951304e-01 4.869569e-03 7.061615e-28 1.924842e-200 0.000000e+00 0.000000e+00
2.825e+04 9.972523e-01 2.747710e-03 6.691194e-29 8.387649e-206 0.000000e+00 0.000000e+00
2.875e+04 9.960140e-01 3.985998e-03 2.394651e-28 2.687847e-203 0.000000e+00 0.000000e+00
2.925e+04 9.943794e-01 5.620603e-03 7.620147e-28 4.628587e-201 0.000000e+00 0.000000e+00
2.975e+04 9.932686e-01 6.731430e-03 1.303081e-27 3.694630e-200 0.000000e+00 0.000000e+00
3.025e+04 9.963380e-01 3.661956e-03 1.071798e-28 7.964587e-206 0.000000e+00 0.000000e+00
3.075e+04 9.911347e-01 8.865323e-03 2.737672e-27 4.475218e-199 0.000000e+00 0.000000e+00
3.125e+04 9.874624e-01 1.253758e-02 8.869472e-27 8.524729e-197 0.000000e+00 0.000000e+00
3.175e+04 9.936288e-01 6.371234e-03 5.573517e-28 4.763624e-203 0.000000e+00 0.000000e+00
3.225e+04 9.890223e-01 1.097769e-02 3.878135e-27 4.178502e-199 0.000000e+00 0.000000e+00
3.275e+04 9.869025e-01 1.309747e-02 6.527650e-27 3.046190e-198 0.000000e+00 0.000000e+00
3.325e+04 9.911075e-01 8.892525e-03 1.250499e-27 4.400716e-202 0.000000e+00 0.000000e+00
3.375e+04 9.834673e-01 1.653266e-02 1.177079e-26 1.773301e-197 0.000000e+00 0.000000e+00
3.425e+04 9.924483e-01 7.551732e-03 4.870122e-28 1.216629e-204 0.000000e+00 0.000000e+00
3.475e+04 9.937913e-01 6.208707e-03 1.928956e-28 6.250846e-207 0.000000e+00 0.000000e+00
3.525e+04 9.937060e-01 6.293971e-03 1.730511e-28 1.974625e-207 0.000000e+00 0.000000e+00
3.575e+04 9.918343e-01 8.165685e-03 4.048685e-28 7.668358e-206 0.000000e+00 0.000000e+00
3.625e+04 9.974835e-01 2.516469e-03 3.823370e-30 3.683744e-216 0.000000e+00 0.000000e+00
3.675e+04 9.942801e-01 5.719921e-03 7.674309e-29 6.330324e-210 0.000000e+00 0.000000e+00
3.725e+04 9.933484e-01 6.651640e-03 1.117956e-28 1.900832e-209 0.000000e+00 0.000000e+00
3.775e+04 9.984272e-01 1.572816e-03 4.042187e-31 9.403866e-222 0.000000e+00 0.000000e+00
3.825e+04 9.944657e-01 5.534304e-03 4.226225e-29 5.442809e-212 0.000000e+00 0.000000e+00
3.875e+04 9.857121e-01 1.428791e-02 1.338018e-27 7.706506e-205 0.000000e+00 0.000000e+00
3.925e+04 9.892523e-01 1.074767e-02 3.912088e-28 1.020581e-207 0.000000e+00 0.000000e+00
3.975e+04 9.901882e-01 9.811805e-03 2.247942e-28 2.985703e-209 0.000000e+00 0.000000e+00
4.025e+04 9.896480e-01 1.035203e-02 2.473541e-28 3.156481e-209 0.000000e+00 0.000000e+00
#TIME: 172.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+02 1.071773e-03 9.989282e-01 1.332425e-09 9.729426e-94 5.549731e-210 0.000000e+00
7.500e+02 1.152017e-03 9.988480e-01 8.922873e-10 4.686513e-95 7.633184e-213 0.000000e+00
1.250e+03 1.324241e-03 9.986758e-01 4.680667e-10 4.169108e-97 2.780262e-217 0.000000e+00
1.750e+03 1.374681e-03 9.986253e-01 3.380446e-10 3.079327e-98 9.347171e-220 0.000000e+00
2.250e+03 1.520140e-03 9.984799e-01 1.971750e-10 5.350802e-100 1.411609e-223 0.000000e+00
2.750e+03 1.710006e-03 9.982900e-01 1.078298e-10 5.932745e-102 8.106138e-228 0.000000e+00
3.250e+03 1.965556e-03 9.980344e-01 5.441948e-11 3.765698e-104 1.402123e-232 0.000000e+00
3.750e+03 2.224511e-03 9.977755e-01 2.877733e-11 3.243796e-106 4.653719e-237 0.000000e+00
4.250e+03 2.658332e-03 9.973417e-01 1.254099e-11 7.407682e-109 8.919666e-243 0.000000e+00
4.750e+03 3.057412e-03 9.969426e-01 6.210732e-12 4.010879e-111 1.087658e-247 0.000000e+00
5.250e+03 3.501691e-03 9.964983e-01 3.110733e-12 2.333231e-113 1.544689e-252 0.000000e+00
5.750e+03 4.024600e-03 9.959754e-01 1.535037e-12 1.221259e-115 1.746688e-257 0.000000e+00
6.250e+03 4.561405e-03 9.954386e-01 7.940203e-13 8.797340e-118 3.917381e-262 0.000000e+00
6.750e+03 5.832326e-03 9.941677e-01 3.171120e-13 1.496929e-120 4.324698e-268 0.000000e+00
7.250e+03 1.794888e-02 9.820511e-01 4.669543e-14 1.807909e-124 4.960168e-276 0.000000e+00
7.750e+03 7.205215e-01 2.794785e-01 6.685190e-19 3.464117e-148 0.000000e+00 0.000000e+00
8.250e+03 9.502297e-01 4.977026e-02 8.214124e-22 5.116649e-162 0.000000e+00 0.000000e+00
8.750e+03 9.857384e-01 1.426160e-02 8.068973e-24 1.234163e-171 0.000000e+00 0.000000e+00
9.250e+03 9.950309e-01 4.969078e-03 1.565097e-25 5.644036e-180 0.000000e+00 0.000000e+00
9.750e+03 9.971446e-01 2.855414e-03 1.927012e-26 1.879600e-184 0.000000e+00 0.000000e+00
1.025e+04 9.990212e-01 9.788268e-04 3.098944e-28 1.998590e-193 0.000000e+00 0.000000e+00
1.075e+04 9.986367e-01 1.363277e-03 1.029035e-27 6.040483e-191 0.000000e+00 0.000000e+00
1.125e+04 9.993271e-01 6.729419e-04 6.211670e-29 3.486383e-197 0.000000e+00 0.000000e+00
1.175e+04 9.994601e-01 5.398972e-04 2.352338e-29 1.710129e-199 0.000000e+00 0.000000e+00
1.225e+04 9.996881e-01 3.118995e-04 2.481241e-30 1.338657e-204 0.000000e+00 0.000000e+00
1.275e+04 9.994699e-01 5.301123e-04 1.619720e-29 8.429592e-201 0.000000e+00 0.000000e+00
1.325e+04 9.994314e-01 5.686090e-04 1.809030e-29 8.014758e-201 0.000000e+00 0.000000e+00
1.375e+04 9.997285e-01 2.714773e-04 9.075636e-31 1.477198e-207 0.000000e+00 0.000000e+00
1.425e+04 9.996803e-01 3.196740e-04 1.449060e-30 8.319475e-207 0.000000e+00 0.000000e+00
1.475e+04 9.994630e-01 5.370368e-04 9.041216e-30 4.173357e-203 0.000000e+00 0.000000e+00
1.525e+04 9.996401e-01 3.598807e-04 1.662687e-30 4.957066e-207 0.000000e+00 0.000000e+00
1.575e+04 9.991806e-01 8.194440e-04 3.329196e-29 8.282445e-201 0.000000e+00 0.000000e+00
1.625e+04 9.996046e-01 3.954112e-04 1.739151e-30 1.867239e-207 0.000000e+00 0.000000e+00
1.675e+04 9.992947e-01 7.052838e-04 1.364254e-29 2.919939e-203 0.000000e+00 0.000000e+00
1.725e+04 9.986686e-01 1.331353e-03 1.331202e-28 1.356833e-198 0.000000e+00 0.000000e+00
1.775e+04 9.994229e-01 5.770838e-04 4.609637e-30 3.952697e-206 0.000000e+00 0.000000e+00
1.825e+04 9.991461e-01 8.539471e-04 1.768037e-29 1.754166e-203 0.000000e+00 0.000000e+00
1.875e+04 9.991482e-01 8.518237e-04 1.494936e-29 4.168960e-204 0.000000e+00 0.000000e+00
